keypib;valorpib;anopib;setorpib;nomecidadepib;ufpib;codigoibge
9209;0;2012;Comércio e Serviços;EUCLIDES DA CUNHA PAULISTA;SP;3515350
9210;;2012;Comércio e Serviços;FARTURA;SP;3515400
9211;;2012;Comércio e Serviços;FERNANDO PRESTES;SP;3515608
9212;;2012;Comércio e Serviços;FERNANDÓPOLIS;SP;3515509
9213;6550448000;2012;Comércio e Serviços;FERNÃO;SP;3515657
9214;0;2012;Comércio e Serviços;FERRAZ DE VASCONCELOS;SP;3515707
9215;5992319000;2012;Comércio e Serviços;FLORA RICA;SP;3515806
9216;0;2012;Comércio e Serviços;FLOREAL;SP;3515905
9217;;2012;Comércio e Serviços;FLÓRIDA PAULISTA;SP;3516002
9218;0;2012;Comércio e Serviços;FLORÍNEA;SP;3516101
9219;3527275000;2012;Comércio e Serviços;FRANCA;SP;3516200
9220;0;2012;Comércio e Serviços;FRANCISCO MORATO;SP;3516309
9221;0;2012;Comércio e Serviços;FRANCO DA ROCHA;SP;3516408
9222;0;2012;Comércio e Serviços;GABRIEL MONTEIRO;SP;3516507
9223;;2012;Comércio e Serviços;GÁLIA;SP;3516606
9224;436009000;2012;Comércio e Serviços;GARÇA;SP;3516705
9225;0;2012;Comércio e Serviços;GASTÃO VIDIGAL;SP;3516804
9226;;2012;Comércio e Serviços;GAVIÃO PEIXOTO;SP;3516853
9227;;2012;Comércio e Serviços;GENERAL SALGADO;SP;3516903
9228;0;2012;Comércio e Serviços;GETULINA;SP;3517000
9229;0;2012;Comércio e Serviços;GLICÉRIO;SP;3517109
9230;;2012;Comércio e Serviços;GUAIÇARA;SP;3517208
9231;0;2012;Comércio e Serviços;GUAIMBÊ;SP;3517307
9232;0;2012;Comércio e Serviços;GUAÍRA;SP;3517406
9233;;2012;Comércio e Serviços;GUAPIAÇU;SP;3517505
9234;;2012;Comércio e Serviços;GUAPIARA;SP;3517604
9235;;2012;Comércio e Serviços;GUARÁ;SP;3517703
9236;0;2012;Comércio e Serviços;GUARAÇAÍ;SP;3517802
9237;;2012;Comércio e Serviços;GUARACI;SP;3517901
9238;6757198000;2012;Comércio e Serviços;GUARANI D'OESTE;SP;3518008
9239;;2012;Comércio e Serviços;GUARANTÃ;SP;3518107
9240;;2012;Comércio e Serviços;GUARARAPES;SP;3518206
9241;0;2012;Comércio e Serviços;GUARAREMA;SP;3518305
9242;1506226000;2012;Comércio e Serviços;GUARATINGUETÁ;SP;3518404
9243;;2012;Comércio e Serviços;GUAREÍ;SP;3518503
9244;;2012;Comércio e Serviços;GUARIBA;SP;3518602
9245;2873261000;2012;Comércio e Serviços;GUARUJÁ;SP;3518701
9246;21013496000;2012;Comércio e Serviços;GUARULHOS;SP;3518800
9247;0;2012;Comércio e Serviços;GUATAPARÁ;SP;3518859
9248;0;2012;Comércio e Serviços;GUZOLÂNDIA;SP;3518909
9249;;2012;Comércio e Serviços;HERCULÂNDIA;SP;3519006
9250;0;2012;Comércio e Serviços;HOLAMBRA;SP;3519055
9251;2694952000;2012;Comércio e Serviços;HORTOLÂNDIA;SP;3519071
9252;;2012;Comércio e Serviços;IACANGA;SP;3519105
9253;0;2012;Comércio e Serviços;IACRI;SP;3519204
9254;0;2012;Comércio e Serviços;IARAS;SP;3519253
9255;;2012;Comércio e Serviços;IBATÉ;SP;3519303
9256;0;2012;Comércio e Serviços;IBIRÁ;SP;3519402
9257;;2012;Comércio e Serviços;IBIRAREMA;SP;3519501
9258;;2012;Comércio e Serviços;IBITINGA;SP;3519600
9259;;2012;Comércio e Serviços;IBIÚNA;SP;3519709
9260;;2012;Comércio e Serviços;ICÉM;SP;3519808
9261;;2012;Comércio e Serviços;IEPÊ;SP;3519907
9262;;2012;Comércio e Serviços;IGARAÇU DO TIETÊ;SP;3520004
9263;;2012;Comércio e Serviços;IGARAPAVA;SP;3520103
9264;0;2012;Comércio e Serviços;IGARATÁ;SP;3520202
9265;334656000;2012;Comércio e Serviços;IGUAPE;SP;3520301
9266;0;2012;Comércio e Serviços;ILHA COMPRIDA;SP;3520426
9267;0;2012;Comércio e Serviços;ILHA SOLTEIRA;SP;3520442
9268;0;2012;Comércio e Serviços;ILHABELA;SP;3520400
9269;3636803000;2012;Comércio e Serviços;INDAIATUBA;SP;3520509
9270;0;2012;Comércio e Serviços;INDIANA;SP;3520608
9271;;2012;Comércio e Serviços;INDIAPORÃ;SP;3520707
9272;;2012;Comércio e Serviços;INÚBIA PAULISTA;SP;3520806
9273;;2012;Comércio e Serviços;IPAUSSU;SP;3520905
9274;0;2012;Comércio e Serviços;IPERÓ;SP;3521002
9275;;2012;Comércio e Serviços;IPEÚNA;SP;3521101
9276;0;2012;Comércio e Serviços;IPIGUÁ;SP;3521150
9277;8833548000;2012;Comércio e Serviços;IPORANGA;SP;3521200
9278;;2012;Comércio e Serviços;IPUÃ;SP;3521309
9279;;2012;Comércio e Serviços;IRACEMÁPOLIS;SP;3521408
9280;0;2012;Comércio e Serviços;IRAPUÃ;SP;3521507
9281;0;2012;Comércio e Serviços;IRAPURU;SP;3521606
9282;0;2012;Comércio e Serviços;ITABERÁ;SP;3521705
9283;;2012;Comércio e Serviços;ITAÍ;SP;3521804
9284;;2012;Comércio e Serviços;ITAJOBI;SP;3521903
9285;0;2012;Comércio e Serviços;ITAJU;SP;3522000
9286;;2012;Comércio e Serviços;ITANHAÉM;SP;3522109
9287;5638429000;2012;Comércio e Serviços;ITAOCA;SP;3522158
9288;1243035000;2012;Comércio e Serviços;ITAPECERICA DA SERRA;SP;3522208
9289;1350693000;2012;Comércio e Serviços;ITAPETININGA;SP;3522307
9290;;2012;Comércio e Serviços;ITAPEVA;SP;3522406
9291;3782551000;2012;Comércio e Serviços;ITAPEVI;SP;3522505
9292;;2012;Comércio e Serviços;ITAPIRA;SP;3522604
9293;7115595000;2012;Comércio e Serviços;ITAPIRAPUÃ PAULISTA;SP;3522653
9294;;2012;Comércio e Serviços;ITÁPOLIS;SP;3522703
9295;0;2012;Comércio e Serviços;ITAPORANGA;SP;3522802
9296;0;2012;Comércio e Serviços;ITAPUÍ;SP;3522901
9297;0;2012;Comércio e Serviços;ITAPURA;SP;3523008
9298;1570454000;2012;Comércio e Serviços;ITAQUAQUECETUBA;SP;3523107
9299;;2012;Comércio e Serviços;ITARARÉ;SP;3523206
9300;0;2012;Comércio e Serviços;ITARIRI;SP;3523305
9301;1452744000;2012;Comércio e Serviços;ITATIBA;SP;3523404
9302;;2012;Comércio e Serviços;ITATINGA;SP;3523503
9303;;2012;Comércio e Serviços;ITIRAPINA;SP;3523602
9304;0;2012;Comércio e Serviços;ITIRAPUÃ;SP;3523701
9305;0;2012;Comércio e Serviços;ITOBI;SP;3523800
9306;2772306000;2012;Comércio e Serviços;ITU;SP;3523909
9307;1061699000;2012;Comércio e Serviços;ITUPEVA;SP;3524006
9308;;2012;Comércio e Serviços;ITUVERAVA;SP;3524105
9309;0;2012;Comércio e Serviços;JABORANDI;SP;3524204
9310;;2012;Comércio e Serviços;JABOTICABAL;SP;3524303
9311;2560810000;2012;Comércio e Serviços;JACAREÍ;SP;3524402
9312;;2012;Comércio e Serviços;JACI;SP;3524501
9313;;2012;Comércio e Serviços;JACUPIRANGA;SP;3524600
9314;1734844000;2012;Comércio e Serviços;JAGUARIÚNA;SP;3524709
9315;;2012;Comércio e Serviços;JALES;SP;3524808
9316;0;2012;Comércio e Serviços;JAMBEIRO;SP;3524907
9317;0;2012;Comércio e Serviços;JANDIRA;SP;3525003
9318;293957000;2012;Comércio e Serviços;JARDINÓPOLIS;SP;3525102
9319;;2012;Comércio e Serviços;JARINU;SP;3525201
9320;1898622000;2012;Comércio e Serviços;JAÚ;SP;3525300
9321;0;2012;Comércio e Serviços;JERIQUARA;SP;3525409
9322;;2012;Comércio e Serviços;JOANÓPOLIS;SP;3525508
9323;0;2012;Comércio e Serviços;JOÃO RAMALHO;SP;3525607
9324;0;2012;Comércio e Serviços;JOSÉ BONIFÁCIO;SP;3525706
9325;0;2012;Comércio e Serviços;JÚLIO MESQUITA;SP;3525805
9326;0;2012;Comércio e Serviços;JUMIRIM;SP;3525854
9327;15873308000;2012;Comércio e Serviços;JUNDIAÍ;SP;3525904
9328;;2012;Comércio e Serviços;JUNQUEIRÓPOLIS;SP;3526001
9329;90913000;2012;Comércio e Serviços;JUQUIÁ;SP;3526100
9330;0;2012;Comércio e Serviços;JUQUITIBA;SP;3526209
9331;0;2012;Comércio e Serviços;LAGOINHA;SP;3526308
9332;;2012;Comércio e Serviços;LARANJAL PAULISTA;SP;3526407
9333;0;2012;Comércio e Serviços;LAVÍNIA;SP;3526506
9334;;2012;Comércio e Serviços;LAVRINHAS;SP;3526605
9335;;2012;Comércio e Serviços;LEME;SP;3526704
9336;0;2012;Comércio e Serviços;LENÇÓIS PAULISTA;SP;3526803
9337;4114573000;2012;Comércio e Serviços;LIMEIRA;SP;3526902
9338;0;2012;Comércio e Serviços;LINDÓIA;SP;3527009
9339;1121841000;2012;Comércio e Serviços;LINS;SP;3527108
9340;;2012;Comércio e Serviços;LORENA;SP;3527207
9341;6765552000;2012;Comércio e Serviços;LOURDES;SP;3527256
9342;3365537000;2012;Comércio e Serviços;LOUVEIRA;SP;3527306
9343;;2012;Comércio e Serviços;LUCÉLIA;SP;3527405
9344;9460429000;2012;Comércio e Serviços;LUCIANÓPOLIS;SP;3527504
9345;185419000;2012;Comércio e Serviços;LUÍS ANTÔNIO;SP;3527603
9346;0;2012;Comércio e Serviços;LUIZIÂNIA;SP;3527702
9347;0;2012;Comércio e Serviços;LUPÉRCIO;SP;3527801
9348;0;2012;Comércio e Serviços;LUTÉCIA;SP;3527900
9349;;2012;Comércio e Serviços;MACATUBA;SP;3528007
9350;0;2012;Comércio e Serviços;MACAUBAL;SP;3528106
9351;0;2012;Comércio e Serviços;MACEDÔNIA;SP;3528205
9352;0;2012;Comércio e Serviços;MAGDA;SP;3528304
9353;;2012;Comércio e Serviços;MAIRINQUE;SP;3528403
9354;0;2012;Comércio e Serviços;MAIRIPORÃ;SP;3528502
9355;0;2012;Comércio e Serviços;MANDURI;SP;3528601
9356;;2012;Comércio e Serviços;MARABÁ PAULISTA;SP;3528700
9357;;2012;Comércio e Serviços;MARACAÍ;SP;3528809
9358;;2012;Comércio e Serviços;MARAPOAMA;SP;3528858
9359;0;2012;Comércio e Serviços;MARIÁPOLIS;SP;3528908
9360;3193159000;2012;Comércio e Serviços;MARÍLIA;SP;3529005
9361;6341173000;2012;Comércio e Serviços;MARINÓPOLIS;SP;3529104
9362;;2012;Comércio e Serviços;MARTINÓPOLIS;SP;3529203
9363;1123072000;2012;Comércio e Serviços;MATÃO;SP;3529302
9364;4092545000;2012;Comércio e Serviços;MAUÁ;SP;3529401
9365;;2012;Comércio e Serviços;MENDONÇA;SP;3529500
9366;;2012;Comércio e Serviços;MERIDIANO;SP;3529609
9367;7911907000;2012;Comércio e Serviços;MESÓPOLIS;SP;3529658
9368;;2012;Comércio e Serviços;MIGUELÓPOLIS;SP;3529708
9369;;2012;Comércio e Serviços;MINEIROS DO TIETÊ;SP;3529807
9370;0;2012;Comércio e Serviços;MIRA ESTRELA;SP;3530003
9371;;2012;Comércio e Serviços;MIRACATU;SP;3529906
9372;196587000;2012;Comércio e Serviços;MIRANDÓPOLIS;SP;3530102
9373;;2012;Comércio e Serviços;MIRANTE DO PARANAPANEMA;SP;3530201
9374;;2012;Comércio e Serviços;MIRASSOL;SP;3530300
9375;0;2012;Comércio e Serviços;MIRASSOLÂNDIA;SP;3530409
9376;634788000;2012;Comércio e Serviços;MOCOCA;SP;3530508
9377;5209918000;2012;Comércio e Serviços;MOGI DAS CRUZES;SP;3530607
9378;1716736000;2012;Comércio e Serviços;MOGI GUAÇU;SP;3530706
9379;8579428000;2012;Comércio e Serviços;MOGI MIRIM;SP;3530805
9380;0;2012;Comércio e Serviços;MOMBUCA;SP;3530904
9381;0;2012;Comércio e Serviços;MONÇÕES;SP;3531001
9382;0;2012;Comércio e Serviços;MONGAGUÁ;SP;3531100
9383;;2012;Comércio e Serviços;MONTE ALEGRE DO SUL;SP;3531209
9384;;2012;Comércio e Serviços;MONTE ALTO;SP;3531308
9385;;2012;Comércio e Serviços;MONTE APRAZÍVEL;SP;3531407
9386;;2012;Comércio e Serviços;MONTE AZUL PAULISTA;SP;3531506
9387;0;2012;Comércio e Serviços;MONTE CASTELO;SP;3531605
9388;541252000;2012;Comércio e Serviços;MONTE MOR;SP;3531803
9389;0;2012;Comércio e Serviços;MONTEIRO LOBATO;SP;3531704
9390;291445000;2012;Comércio e Serviços;MORRO AGUDO;SP;3531902
9391;;2012;Comércio e Serviços;MORUNGABA;SP;3532009
9392;;2012;Comércio e Serviços;MOTUCA;SP;3532058
9393;0;2012;Comércio e Serviços;MURUTINGA DO SUL;SP;3532108
9394;0;2012;Comércio e Serviços;NANTES;SP;3532157
9395;;2012;Comércio e Serviços;NARANDIBA;SP;3532207
9396;0;2012;Comércio e Serviços;NATIVIDADE DA SERRA;SP;3532306
9397;;2012;Comércio e Serviços;NAZARÉ PAULISTA;SP;3532405
9398;;2012;Comércio e Serviços;NEVES PAULISTA;SP;3532504
9399;;2012;Comércio e Serviços;NHANDEARA;SP;3532603
9400;0;2012;Comércio e Serviços;NIPOÃ;SP;3532702
9401;;2012;Comércio e Serviços;NOVA ALIANÇA;SP;3532801
9402;0;2012;Comércio e Serviços;NOVA CAMPINA;SP;3532827
9403;5094195000;2012;Comércio e Serviços;NOVA CANAÃ PAULISTA;SP;3532843
9404;5926738000;2012;Comércio e Serviços;NOVA CASTILHO;SP;3532868
9405;;2012;Comércio e Serviços;NOVA EUROPA;SP;3532900
9406;;2012;Comércio e Serviços;NOVA GRANADA;SP;3533007
9407;7972192000;2012;Comércio e Serviços;NOVA GUATAPORANGA;SP;3533106
9408;0;2012;Comércio e Serviços;NOVA INDEPENDÊNCIA;SP;3533205
9409;0;2012;Comércio e Serviços;NOVA LUZITÂNIA;SP;3533304
9410;0;2012;Comércio e Serviços;NOVA ODESSA;SP;3533403
9411;0;2012;Comércio e Serviços;NOVAIS;SP;3533254
9412;;2012;Comércio e Serviços;NOVO HORIZONTE;SP;3533502
9413;;2012;Comércio e Serviços;NUPORANGA;SP;3533601
9414;0;2012;Comércio e Serviços;OCAUÇU;SP;3533700
9415;8398414000;2012;Comércio e Serviços;ÓLEO;SP;3533809
9416;;2012;Comércio e Serviços;OLÍMPIA;SP;3533908
9417;;2012;Comércio e Serviços;ONDA VERDE;SP;3534005
9418;0;2012;Comércio e Serviços;ORIENTE;SP;3534104
9419;;2012;Comércio e Serviços;ORINDIÚVA;SP;3534203
9420;;2012;Comércio e Serviços;ORLÂNDIA;SP;3534302
9421;34558577000;2012;Comércio e Serviços;OSASCO;SP;3534401
9422;0;2012;Comércio e Serviços;OSCAR BRESSANE;SP;3534500
9423;;2012;Comércio e Serviços;OSVALDO CRUZ;SP;3534609
9424;1224699000;2012;Comércio e Serviços;OURINHOS;SP;3534708
9425;0;2012;Comércio e Serviços;OURO VERDE;SP;3534807
9426;;2012;Comércio e Serviços;OUROESTE;SP;3534757
9427;0;2012;Comércio e Serviços;PACAEMBU;SP;3534906
9428;;2012;Comércio e Serviços;PALESTINA;SP;3535002
9429;0;2012;Comércio e Serviços;PALMARES PAULISTA;SP;3535101
9430;0;2012;Comércio e Serviços;PALMEIRA D'OESTE;SP;3535200
9431;;2012;Comércio e Serviços;PALMITAL;SP;3535309
9432;;2012;Comércio e Serviços;PANORAMA;SP;3535408
9433;;2012;Comércio e Serviços;PARAGUAÇU PAULISTA;SP;3535507
9434;0;2012;Comércio e Serviços;PARAIBUNA;SP;3535606
9435;;2012;Comércio e Serviços;PARAÍSO;SP;3535705
9436;132013000;2012;Comércio e Serviços;PARANAPANEMA;SP;3535804
9437;0;2012;Comércio e Serviços;PARANAPUÃ;SP;3535903
9438;;2012;Comércio e Serviços;PARAPUÃ;SP;3536000
9439;0;2012;Comércio e Serviços;PARDINHO;SP;3536109
9440;;2012;Comércio e Serviços;PARIQUERA-AÇU;SP;3536208
9441;6153118000;2012;Comércio e Serviços;PARISI;SP;3536257
9442;0;2012;Comércio e Serviços;PATROCÍNIO PAULISTA;SP;3536307
9443;;2012;Comércio e Serviços;PAULICÉIA;SP;3536406
9444;6507968000;2012;Comércio e Serviços;PAULÍNIA;SP;3536505
9445;4698007000;2012;Comércio e Serviços;PAULISTÂNIA;SP;3536570
9446;0;2012;Comércio e Serviços;PAULO DE FARIA;SP;3536604
9447;0;2012;Comércio e Serviços;PEDERNEIRAS;SP;3536703
9448;;2012;Comércio e Serviços;PEDRA BELA;SP;3536802
9449;8225512000;2012;Comércio e Serviços;PEDRANÓPOLIS;SP;3536901
9450;0;2012;Comércio e Serviços;PEDREGULHO;SP;3537008
9451;0;2012;Comércio e Serviços;PEDREIRA;SP;3537107
9452;0;2012;Comércio e Serviços;PEDRINHAS PAULISTA;SP;3537156
9453;;2012;Comércio e Serviços;PEDRO DE TOLEDO;SP;3537206
9454;;2012;Comércio e Serviços;PENÁPOLIS;SP;3537305
9455;;2012;Comércio e Serviços;PEREIRA BARRETO;SP;3537404
9456;;2012;Comércio e Serviços;PEREIRAS;SP;3537503
9457;558797000;2012;Comércio e Serviços;PERUÍBE;SP;3537602
9458;0;2012;Comércio e Serviços;PIACATU;SP;3537701
9459;;2012;Comércio e Serviços;PIEDADE;SP;3537800
9460;150821000;2012;Comércio e Serviços;PILAR DO SUL;SP;3537909
9461;1763027000;2012;Comércio e Serviços;PINDAMONHANGABA;SP;3538006
9462;0;2012;Comércio e Serviços;PINDORAMA;SP;3538105
9463;;2012;Comércio e Serviços;PINHALZINHO;SP;3538204
9464;0;2012;Comércio e Serviços;PIQUEROBI;SP;3538303
9465;0;2012;Comércio e Serviços;PIQUETE;SP;3538501
9466;;2012;Comércio e Serviços;PIRACAIA;SP;3538600
9467;7220160000;2012;Comércio e Serviços;PIRACICABA;SP;3538709
9468;;2012;Comércio e Serviços;PIRAJU;SP;3538808
9469;0;2012;Comércio e Serviços;PIRAJUÍ;SP;3538907
9470;72974000;2012;Comércio e Serviços;PIRANGI;SP;3539004
9471;0;2012;Comércio e Serviços;PIRAPORA DO BOM JESUS;SP;3539103
9472;;2012;Comércio e Serviços;PIRAPOZINHO;SP;3539202
9473;;2012;Comércio e Serviços;PIRASSUNUNGA;SP;3539301
9474;;2012;Comércio e Serviços;PIRATININGA;SP;3539400
9475;;2012;Comércio e Serviços;PITANGUEIRAS;SP;3539509
9476;;2012;Comércio e Serviços;PLANALTO;SP;3539608
9477;0;2012;Comércio e Serviços;PLATINA;SP;3539707
9478;1248805000;2012;Comércio e Serviços;POÁ;SP;3539806
9479;;2012;Comércio e Serviços;POLONI;SP;3539905
9480;0;2012;Comércio e Serviços;POMPÉIA;SP;3540002
9481;0;2012;Comércio e Serviços;PONGAÍ;SP;3540101
9482;;2012;Comércio e Serviços;PONTAL;SP;3540200
9483;0;2012;Comércio e Serviços;PONTALINDA;SP;3540259
9484;;2012;Comércio e Serviços;PONTES GESTAL;SP;3540309
9485;0;2012;Comércio e Serviços;POPULINA;SP;3540408
9486;;2012;Comércio e Serviços;PORANGABA;SP;3540507
9487;;2012;Comércio e Serviços;PORTO FELIZ;SP;3540606
9488;549701000;2012;Comércio e Serviços;PORTO FERREIRA;SP;3540705
9489;;2012;Comércio e Serviços;POTIM;SP;3540754
9490;;2012;Comércio e Serviços;POTIRENDABA;SP;3540804
9491;4596727000;2012;Comércio e Serviços;PRACINHA;SP;3540853
9492;163733000;2012;Comércio e Serviços;PRADÓPOLIS;SP;3540903
9493;2556984000;2012;Comércio e Serviços;PRAIA GRANDE;SP;3541000
9494;0;2012;Comércio e Serviços;PRATÂNIA;SP;3541059
9495;0;2012;Comércio e Serviços;PRESIDENTE ALVES;SP;3541109
9496;;2012;Comércio e Serviços;PRESIDENTE BERNARDES;SP;3541208
9497;;2012;Comércio e Serviços;PRESIDENTE EPITÁCIO;SP;3541307
9498;3559908000;2012;Comércio e Serviços;PRESIDENTE PRUDENTE;SP;3541406
9499;;2012;Comércio e Serviços;PRESIDENTE VENCESLAU;SP;3541505
9500;0;2012;Comércio e Serviços;PROMISSÃO;SP;3541604
9501;0;2012;Comércio e Serviços;QUADRA;SP;3541653
9502;;2012;Comércio e Serviços;QUATÁ;SP;3541703
9503;;2012;Comércio e Serviços;QUEIROZ;SP;3541802
9504;0;2012;Comércio e Serviços;QUELUZ;SP;3541901
9505;;2012;Comércio e Serviços;QUINTANA;SP;3542008
9506;;2012;Comércio e Serviços;RAFARD;SP;3542107
9507;;2012;Comércio e Serviços;RANCHARIA;SP;3542206
9508;0;2012;Comércio e Serviços;REDENÇÃO DA SERRA;SP;3542305
9509;;2012;Comércio e Serviços;REGENTE FEIJÓ;SP;3542404
9510;0;2012;Comércio e Serviços;REGINÓPOLIS;SP;3542503
9511;;2012;Comércio e Serviços;REGISTRO;SP;3542602
9512;;2012;Comércio e Serviços;RESTINGA;SP;3542701
9513;6752764000;2012;Comércio e Serviços;RIBEIRA;SP;3542800
9514;;2012;Comércio e Serviços;RIBEIRÃO BONITO;SP;3542909
9515;;2012;Comércio e Serviços;RIBEIRÃO BRANCO;SP;3543006
9516;0;2012;Comércio e Serviços;RIBEIRÃO CORRENTE;SP;3543105
9517;0;2012;Comércio e Serviços;RIBEIRÃO DO SUL;SP;3543204
9518;6103462000;2012;Comércio e Serviços;RIBEIRÃO DOS ÍNDIOS;SP;3543238
9519;0;2012;Comércio e Serviços;RIBEIRÃO GRANDE;SP;3543253
9520;1103311000;2012;Comércio e Serviços;RIBEIRÃO PIRES;SP;3543303
9521;14910546000;2012;Comércio e Serviços;RIBEIRÃO PRETO;SP;3543402
9522;0;2012;Comércio e Serviços;RIFAINA;SP;3543600
9523;;2012;Comércio e Serviços;RINCÃO;SP;3543709
9524;;2012;Comércio e Serviços;RINÓPOLIS;SP;3543808
9525;2826258000;2012;Comércio e Serviços;RIO CLARO;SP;3543907
9526;;2012;Comércio e Serviços;RIO DAS PEDRAS;SP;3544004
9527;0;2012;Comércio e Serviços;RIO GRANDE DA SERRA;SP;3544103
9528;;2012;Comércio e Serviços;RIOLÂNDIA;SP;3544202
9529;0;2012;Comércio e Serviços;RIVERSUL;SP;3543501
9530;0;2012;Comércio e Serviços;ROSANA;SP;3544251
9531;0;2012;Comércio e Serviços;ROSEIRA;SP;3544301
9532;0;2012;Comércio e Serviços;RUBIÁCEA;SP;3544400
9533;0;2012;Comércio e Serviços;RUBINÉIA;SP;3544509
9534;0;2012;Comércio e Serviços;SABINO;SP;3544608
9535;7479106000;2012;Comércio e Serviços;SAGRES;SP;3544707
9536;0;2012;Comércio e Serviços;SALES;SP;3544806
9537;;2012;Comércio e Serviços;SALES OLIVEIRA;SP;3544905
9538;0;2012;Comércio e Serviços;SALESÓPOLIS;SP;3545001
9539;0;2012;Comércio e Serviços;SALMOURÃO;SP;3545100
9540;;2012;Comércio e Serviços;SALTINHO;SP;3545159
9541;2114663000;2012;Comércio e Serviços;SALTO;SP;3545209
9542;;2012;Comércio e Serviços;SALTO DE PIRAPORA;SP;3545308
9543;;2012;Comércio e Serviços;SALTO GRANDE;SP;3545407
9544;;2012;Comércio e Serviços;SANDOVALINA;SP;3545506
9545;;2012;Comércio e Serviços;SANTA ADÉLIA;SP;3545605
9546;;2012;Comércio e Serviços;SANTA ALBERTINA;SP;3545704
9547;1709292000;2012;Comércio e Serviços;SANTA BÁRBARA D'OESTE;SP;3545803
9548;0;2012;Comércio e Serviços;SANTA BRANCA;SP;3546009
9549;9150575000;2012;Comércio e Serviços;SANTA CLARA D'OESTE;SP;3546108
9550;;2012;Comércio e Serviços;SANTA CRUZ DA CONCEIÇÃO;SP;3546207
9551;7088656000;2012;Comércio e Serviços;SANTA CRUZ DA ESPERANÇA;SP;3546256
9552;;2012;Comércio e Serviços;SANTA CRUZ DAS PALMEIRAS;SP;3546306
9553;;2012;Comércio e Serviços;SANTA CRUZ DO RIO PARDO;SP;3546405
9554;0;2012;Comércio e Serviços;SANTA ERNESTINA;SP;3546504
9555;;2012;Comércio e Serviços;SANTA FÉ DO SUL;SP;3546603
9556;0;2012;Comércio e Serviços;SANTA GERTRUDES;SP;3546702
9557;;2012;Comércio e Serviços;SANTA ISABEL;SP;3546801
9558;0;2012;Comércio e Serviços;SANTA LÚCIA;SP;3546900
9559;;2012;Comércio e Serviços;SANTA MARIA DA SERRA;SP;3547007
9560;0;2012;Comércio e Serviços;SANTA MERCEDES;SP;3547106
9561;;2012;Comércio e Serviços;SANTA RITA D'OESTE;SP;3547403
9562;;2012;Comércio e Serviços;SANTA RITA DO PASSA QUATRO;SP;3547502
9563;;2012;Comércio e Serviços;SANTA ROSA DE VITERBO;SP;3547601
9564;3994072000;2012;Comércio e Serviços;SANTA SALETE;SP;3547650
9565;5896661000;2012;Comércio e Serviços;SANTANA DA PONTE PENSA;SP;3547205
9566;3702503000;2012;Comércio e Serviços;SANTANA DE PARNAÍBA;SP;3547304
9567;;2012;Comércio e Serviços;SANTO ANASTÁCIO;SP;3547700
9568;13014040000;2012;Comércio e Serviços;SANTO ANDRÉ;SP;3547809
9569;;2012;Comércio e Serviços;SANTO ANTÔNIO DA ALEGRIA;SP;3547908
9570;;2012;Comércio e Serviços;SANTO ANTÔNIO DE POSSE;SP;3548005
9571;;2012;Comércio e Serviços;SANTO ANTÔNIO DO ARACANGUÁ;SP;3548054
9572;;2012;Comércio e Serviços;SANTO ANTÔNIO DO JARDIM;SP;3548104
9573;0;2012;Comércio e Serviços;SANTO ANTÔNIO DO PINHAL;SP;3548203
9574;6876574000;2012;Comércio e Serviços;SANTO EXPEDITO;SP;3548302
9575;0;2012;Comércio e Serviços;SANTÓPOLIS DO AGUAPEÍ;SP;3548401
9576;10998556000;2012;Comércio e Serviços;SANTOS;SP;3548500
9577;0;2012;Comércio e Serviços;SÃO BENTO DO SAPUCAÍ;SP;3548609
9578;19561742000;2012;Comércio e Serviços;SÃO BERNARDO DO CAMPO;SP;3548708
9579;6189695000;2012;Comércio e Serviços;SÃO CAETANO DO SUL;SP;3548807
9580;3530046000;2012;Comércio e Serviços;SÃO CARLOS;SP;3548906
9581;7920956000;2012;Comércio e Serviços;SÃO FRANCISCO;SP;3549003
