ValorPIB,SetorPIB,AnoPIB,NomeCidadePIB,UFPIB,CodigoIBGE
,Administração Pública,2012,ÁLVARES MACHADO,SP,3501301
0,Administração Pública,2012,ÁLVARO DE CARVALHO,SP,3501400
0,Administração Pública,2012,ALVINLÂNDIA,SP,3501509
0,Administração Pública,2012,AMERICANA,SP,3501608
,Administração Pública,2012,AMÉRICO BRASILIENSE,SP,3501707
,Administração Pública,2012,AMÉRICO DE CAMPOS,SP,3501806
208715000,Administração Pública,2012,AMPARO,SP,3501905
,Administração Pública,2012,ANALÂNDIA,SP,3502002
,Administração Pública,2012,ANDRADINA,SP,3502101
,Administração Pública,2012,ANGATUBA,SP,3502200
,Administração Pública,2012,ANHEMBI,SP,3502309
0,Administração Pública,2012,ANHUMAS,SP,3502408
0,Administração Pública,2012,APARECIDA,SP,3502507
0,Administração Pública,2012,APARECIDA D'OESTE,SP,3502606
,Administração Pública,2012,APIAÍ,SP,3502705
0,Administração Pública,2012,ARAÇARIGUAMA,SP,3502754
0,Administração Pública,2012,ARAÇATUBA,SP,3502804
,Administração Pública,2012,ARAÇOIABA DA SERRA,SP,3502903
0,Administração Pública,2012,ARAMINA,SP,3503000
0,Administração Pública,2012,ARANDU,SP,3503109
0,Administração Pública,2012,ARAPEÍ,SP,3503158
0,Administração Pública,2012,ARARAQUARA,SP,3503208
0,Administração Pública,2012,ARARAS,SP,3503307
8543079000,Administração Pública,2012,ARCO-ÍRIS,SP,3503356
,Administração Pública,2012,AREALVA,SP,3503406
0,Administração Pública,2012,AREIAS,SP,3503505
0,Administração Pública,2012,AREIÓPOLIS,SP,3503604
0,Administração Pública,2012,ARIRANHA,SP,3503703
127335000,Administração Pública,2012,ARTUR NOGUEIRA,SP,3503802
0,Administração Pública,2012,ARUJÁ,SP,3503901
7774785000,Administração Pública,2012,ASPÁSIA,SP,3503950
0,Administração Pública,2012,ASSIS,SP,3504008
0,Administração Pública,2012,ATIBAIA,SP,3504107
0,Administração Pública,2012,AURIFLAMA,SP,3504206
0,Administração Pública,2012,AVAÍ,SP,3504305
,Administração Pública,2012,AVANHANDAVA,SP,3504404
,Administração Pública,2012,AVARÉ,SP,3504503
,Administração Pública,2012,BADY BASSITT,SP,3504602
0,Administração Pública,2012,BALBINOS,SP,3504701
,Administração Pública,2012,BÁLSAMO,SP,3504800
0,Administração Pública,2012,BANANAL,SP,3504909
0,Administração Pública,2012,BARÃO DE ANTONINA,SP,3505005
0,Administração Pública,2012,BARBOSA,SP,3505104
,Administração Pública,2012,BARIRI,SP,3505203
,Administração Pública,2012,BARRA BONITA,SP,3505302
0,Administração Pública,2012,BARRA DO CHAPÉU,SP,3505351
0,Administração Pública,2012,BARRA DO TURVO,SP,3505401
0,Administração Pública,2012,BARRETOS,SP,3505500
,Administração Pública,2012,BARRINHA,SP,3505609
1259582000,Administração Pública,2012,BARUERI,SP,3505708
,Administração Pública,2012,BASTOS,SP,3505807
,Administração Pública,2012,BATATAIS,SP,3505906
0,Administração Pública,2012,BAURU,SP,3506003
0,Administração Pública,2012,BEBEDOURO,SP,3506102
,Administração Pública,2012,BENTO DE ABREU,SP,3506201
,Administração Pública,2012,BERNARDINO DE CAMPOS,SP,3506300
0,Administração Pública,2012,BERTIOGA,SP,3506359
0,Administração Pública,2012,BILAC,SP,3506409
0,Administração Pública,2012,BIRIGUI,SP,3506508
,Administração Pública,2012,BIRITIBA MIRIM,SP,3506607
,Administração Pública,2012,BOA ESPERANÇA DO SUL,SP,3506706
,Administração Pública,2012,BOCAINA,SP,3506805
,Administração Pública,2012,BOFETE,SP,3506904
0,Administração Pública,2012,BOITUVA,SP,3507001
0,Administração Pública,2012,BOM JESUS DOS PERDÕES,SP,3507100
0,Administração Pública,2012,BOM SUCESSO DE ITARARÉ,SP,3507159
5584272000,Administração Pública,2012,BORÁ,SP,3507209
,Administração Pública,2012,BORACÉIA,SP,3507308
,Administração Pública,2012,BORBOREMA,SP,3507407
0,Administração Pública,2012,BOREBI,SP,3507456
0,Administração Pública,2012,BOTUCATU,SP,3507506
0,Administração Pública,2012,BRAGANÇA PAULISTA,SP,3507605
0,Administração Pública,2012,BRAÚNA,SP,3507704
,Administração Pública,2012,BREJO ALEGRE,SP,3507753
,Administração Pública,2012,BRODOWSKI,SP,3507803
0,Administração Pública,2012,BROTAS,SP,3507902
,Administração Pública,2012,BURI,SP,3508009
,Administração Pública,2012,BURITAMA,SP,3508108
0,Administração Pública,2012,BURITIZAL,SP,3508207
0,Administração Pública,2012,CABRÁLIA PAULISTA,SP,3508306
,Administração Pública,2012,CABREÚVA,SP,3508405
0,Administração Pública,2012,CAÇAPAVA,SP,3508504
0,Administração Pública,2012,CACHOEIRA PAULISTA,SP,3508603
,Administração Pública,2012,CACONDE,SP,3508702
,Administração Pública,2012,CAFELÂNDIA,SP,3508801
0,Administração Pública,2012,CAIABU,SP,3508900
0,Administração Pública,2012,CAIEIRAS,SP,3509007
0,Administração Pública,2012,CAIUÁ,SP,3509106
0,Administração Pública,2012,CAJAMAR,SP,3509205
,Administração Pública,2012,CAJATI,SP,3509254
0,Administração Pública,2012,CAJOBI,SP,3509304
,Administração Pública,2012,CAJURU,SP,3509403
0,Administração Pública,2012,CAMPINA DO MONTE ALEGRE,SP,3509452
3375946000,Administração Pública,2012,CAMPINAS,SP,3509502
0,Administração Pública,2012,CAMPO LIMPO PAULISTA,SP,3509601
0,Administração Pública,2012,CAMPOS DO JORDÃO,SP,3509700
0,Administração Pública,2012,CAMPOS NOVOS PAULISTA,SP,3509809
0,Administração Pública,2012,CANANÉIA,SP,3509908
0,Administração Pública,2012,CANAS,SP,3509957
,Administração Pública,2012,CÂNDIDO MOTA,SP,3510005
0,Administração Pública,2012,CÂNDIDO RODRIGUES,SP,3510104
0,Administração Pública,2012,CANITAR,SP,3510153
,Administração Pública,2012,CAPÃO BONITO,SP,3510203
,Administração Pública,2012,CAPELA DO ALTO,SP,3510302
,Administração Pública,2012,CAPIVARI,SP,3510401
0,Administração Pública,2012,CARAGUATATUBA,SP,3510500
849500000,Administração Pública,2012,CARAPICUÍBA,SP,3510609
,Administração Pública,2012,CARDOSO,SP,3510708
,Administração Pública,2012,CASA BRANCA,SP,3510807
0,Administração Pública,2012,CÁSSIA DOS COQUEIROS,SP,3510906
,Administração Pública,2012,CASTILHO,SP,3511003
0,Administração Pública,2012,CATANDUVA,SP,3511102
0,Administração Pública,2012,CATIGUÁ,SP,3511201
,Administração Pública,2012,CEDRAL,SP,3511300
,Administração Pública,2012,CERQUEIRA CÉSAR,SP,3511409
,Administração Pública,2012,CERQUILHO,SP,3511508
,Administração Pública,2012,CESÁRIO LANGE,SP,3511607
,Administração Pública,2012,CHARQUEADA,SP,3511706
,Administração Pública,2012,CHAVANTES,SP,3557204
0,Administração Pública,2012,CLEMENTINA,SP,3511904
,Administração Pública,2012,COLINA,SP,3512001
,Administração Pública,2012,COLÔMBIA,SP,3512100
,Administração Pública,2012,CONCHAL,SP,3512209
,Administração Pública,2012,CONCHAS,SP,3512308
,Administração Pública,2012,CORDEIRÓPOLIS,SP,3512407
,Administração Pública,2012,COROADOS,SP,3512506
0,Administração Pública,2012,CORONEL MACEDO,SP,3512605
0,Administração Pública,2012,CORUMBATAÍ,SP,3512704
175428000,Administração Pública,2012,COSMÓPOLIS,SP,3512803
,Administração Pública,2012,COSMORAMA,SP,3512902
0,Administração Pública,2012,COTIA,SP,3513009
0,Administração Pública,2012,CRAVINHOS,SP,3513108
,Administração Pública,2012,CRISTAIS PAULISTA,SP,3513207
9553878000,Administração Pública,2012,CRUZÁLIA,SP,3513306
0,Administração Pública,2012,CRUZEIRO,SP,3513405
0,Administração Pública,2012,CUBATÃO,SP,3513504
0,Administração Pública,2012,CUNHA,SP,3513603
,Administração Pública,2012,DESCALVADO,SP,3513702
1154342000,Administração Pública,2012,DIADEMA,SP,3513801
7932632000,Administração Pública,2012,DIRCE REIS,SP,3513850
0,Administração Pública,2012,DIVINOLÂNDIA,SP,3513900
0,Administração Pública,2012,DOBRADA,SP,3514007
,Administração Pública,2012,DOIS CÓRREGOS,SP,3514106
8419075000,Administração Pública,2012,DOLCINÓPOLIS,SP,3514205
,Administração Pública,2012,DOURADO,SP,3514304
,Administração Pública,2012,DRACENA,SP,3514403
,Administração Pública,2012,DUARTINA,SP,3514502
,Administração Pública,2012,DUMONT,SP,3514601
,Administração Pública,2012,ECHAPORÃ,SP,3514700
0,Administração Pública,2012,ELDORADO,SP,3514809
,Administração Pública,2012,ELIAS FAUSTO,SP,3514908
0,Administração Pública,2012,ELISIÁRIO,SP,3514924
0,Administração Pública,2012,EMBAÚBA,SP,3514957
607167000,Administração Pública,2012,EMBU DAS ARTES,SP,3515004
0,Administração Pública,2012,EMBU-GUAÇU,SP,3515103
0,Administração Pública,2012,EMILIANÓPOLIS,SP,3515129
0,Administração Pública,2012,ENGENHEIRO COELHO,SP,3515152
,Administração Pública,2012,ESPÍRITO SANTO DO PINHAL,SP,3515186
,Administração Pública,2012,ESPÍRITO SANTO DO TURVO,SP,3515194
,Administração Pública,2012,ESTIVA GERBI,SP,3557303
0,Administração Pública,2012,ESTRELA D'OESTE,SP,3515202
0,Administração Pública,2012,ESTRELA DO NORTE,SP,3515301
0,Administração Pública,2012,EUCLIDES DA CUNHA PAULISTA,SP,3515350
,Administração Pública,2012,FARTURA,SP,3515400
,Administração Pública,2012,FERNANDO PRESTES,SP,3515608
,Administração Pública,2012,FERNANDÓPOLIS,SP,3515509
7421023000,Administração Pública,2012,FERNÃO,SP,3515657
0,Administração Pública,2012,FERRAZ DE VASCONCELOS,SP,3515707
8156133000,Administração Pública,2012,FLORA RICA,SP,3515806
0,Administração Pública,2012,FLOREAL,SP,3515905
,Administração Pública,2012,FLÓRIDA PAULISTA,SP,3516002
0,Administração Pública,2012,FLORÍNEA,SP,3516101
0,Administração Pública,2012,FRANCA,SP,3516200
0,Administração Pública,2012,FRANCISCO MORATO,SP,3516309
0,Administração Pública,2012,FRANCO DA ROCHA,SP,3516408
0,Administração Pública,2012,GABRIEL MONTEIRO,SP,3516507
,Administração Pública,2012,GÁLIA,SP,3516606
0,Administração Pública,2012,GARÇA,SP,3516705
0,Administração Pública,2012,GASTÃO VIDIGAL,SP,3516804
,Administração Pública,2012,GAVIÃO PEIXOTO,SP,3516853
,Administração Pública,2012,GENERAL SALGADO,SP,3516903
0,Administração Pública,2012,GETULINA,SP,3517000
0,Administração Pública,2012,GLICÉRIO,SP,3517109
,Administração Pública,2012,GUAIÇARA,SP,3517208
0,Administração Pública,2012,GUAIMBÊ,SP,3517307
0,Administração Pública,2012,GUAÍRA,SP,3517406
,Administração Pública,2012,GUAPIAÇU,SP,3517505
,Administração Pública,2012,GUAPIARA,SP,3517604
,Administração Pública,2012,GUARÁ,SP,3517703
0,Administração Pública,2012,GUARAÇAÍ,SP,3517802
,Administração Pública,2012,GUARACI,SP,3517901
0,Administração Pública,2012,GUARANI D'OESTE,SP,3518008
,Administração Pública,2012,GUARANTÃ,SP,3518107
,Administração Pública,2012,GUARARAPES,SP,3518206
0,Administração Pública,2012,GUARAREMA,SP,3518305
0,Administração Pública,2012,GUARATINGUETÁ,SP,3518404
,Administração Pública,2012,GUAREÍ,SP,3518503
,Administração Pública,2012,GUARIBA,SP,3518602
0,Administração Pública,2012,GUARUJÁ,SP,3518701
3504710000,Administração Pública,2012,GUARULHOS,SP,3518800
0,Administração Pública,2012,GUATAPARÁ,SP,3518859
0,Administração Pública,2012,GUZOLÂNDIA,SP,3518909
,Administração Pública,2012,HERCULÂNDIA,SP,3519006
0,Administração Pública,2012,HOLAMBRA,SP,3519055
0,Administração Pública,2012,HORTOLÂNDIA,SP,3519071
,Administração Pública,2012,IACANGA,SP,3519105
0,Administração Pública,2012,IACRI,SP,3519204
0,Administração Pública,2012,IARAS,SP,3519253
,Administração Pública,2012,IBATÉ,SP,3519303
34605000,Administração Pública,2012,IBIRÁ,SP,3519402
,Administração Pública,2012,IBIRAREMA,SP,3519501
,Administração Pública,2012,IBITINGA,SP,3519600
,Administração Pública,2012,IBIÚNA,SP,3519709
,Administração Pública,2012,ICÉM,SP,3519808
,Administração Pública,2012,IEPÊ,SP,3519907
,Administração Pública,2012,IGARAÇU DO TIETÊ,SP,3520004
,Administração Pública,2012,IGARAPAVA,SP,3520103
0,Administração Pública,2012,IGARATÁ,SP,3520202
0,Administração Pública,2012,IGUAPE,SP,3520301
0,Administração Pública,2012,ILHA COMPRIDA,SP,3520426
104353000,Administração Pública,2012,ILHA SOLTEIRA,SP,3520442
0,Administração Pública,2012,ILHABELA,SP,3520400
0,Administração Pública,2012,INDAIATUBA,SP,3520509
0,Administração Pública,2012,INDIANA,SP,3520608
,Administração Pública,2012,INDIAPORÃ,SP,3520707
,Administração Pública,2012,INÚBIA PAULISTA,SP,3520806
,Administração Pública,2012,IPAUSSU,SP,3520905
0,Administração Pública,2012,IPERÓ,SP,3521002
,Administração Pública,2012,IPEÚNA,SP,3521101
0,Administração Pública,2012,IPIGUÁ,SP,3521150
0,Administração Pública,2012,IPORANGA,SP,3521200
,Administração Pública,2012,IPUÃ,SP,3521309
,Administração Pública,2012,IRACEMÁPOLIS,SP,3521408
0,Administração Pública,2012,IRAPUÃ,SP,3521507
0,Administração Pública,2012,IRAPURU,SP,3521606
0,Administração Pública,2012,ITABERÁ,SP,3521705
,Administração Pública,2012,ITAÍ,SP,3521804
,Administração Pública,2012,ITAJOBI,SP,3521903
0,Administração Pública,2012,ITAJU,SP,3522000
,Administração Pública,2012,ITANHAÉM,SP,3522109
0,Administração Pública,2012,ITAOCA,SP,3522158
0,Administração Pública,2012,ITAPECERICA DA SERRA,SP,3522208
0,Administração Pública,2012,ITAPETININGA,SP,3522307
,Administração Pública,2012,ITAPEVA,SP,3522406
0,Administração Pública,2012,ITAPEVI,SP,3522505
,Administração Pública,2012,ITAPIRA,SP,3522604
0,Administração Pública,2012,ITAPIRAPUÃ PAULISTA,SP,3522653
,Administração Pública,2012,ITÁPOLIS,SP,3522703
0,Administração Pública,2012,ITAPORANGA,SP,3522802
0,Administração Pública,2012,ITAPUÍ,SP,3522901
0,Administração Pública,2012,ITAPURA,SP,3523008
0,Administração Pública,2012,ITAQUAQUECETUBA,SP,3523107
,Administração Pública,2012,ITARARÉ,SP,3523206
0,Administração Pública,2012,ITARIRI,SP,3523305
0,Administração Pública,2012,ITATIBA,SP,3523404
,Administração Pública,2012,ITATINGA,SP,3523503
,Administração Pública,2012,ITIRAPINA,SP,3523602
0,Administração Pública,2012,ITIRAPUÃ,SP,3523701
0,Administração Pública,2012,ITOBI,SP,3523800
0,Administração Pública,2012,ITU,SP,3523909
0,Administração Pública,2012,ITUPEVA,SP,3524006
,Administração Pública,2012,ITUVERAVA,SP,3524105
0,Administração Pública,2012,JABORANDI,SP,3524204
,Administração Pública,2012,JABOTICABAL,SP,3524303
0,Administração Pública,2012,JACAREÍ,SP,3524402
,Administração Pública,2012,JACI,SP,3524501
,Administração Pública,2012,JACUPIRANGA,SP,3524600
0,Administração Pública,2012,JAGUARIÚNA,SP,3524709
,Administração Pública,2012,JALES,SP,3524808
0,Administração Pública,2012,JAMBEIRO,SP,3524907
0,Administração Pública,2012,JANDIRA,SP,3525003
0,Administração Pública,2012,JARDINÓPOLIS,SP,3525102
,Administração Pública,2012,JARINU,SP,3525201
0,Administração Pública,2012,JAÚ,SP,3525300
0,Administração Pública,2012,JERIQUARA,SP,3525409
,Administração Pública,2012,JOANÓPOLIS,SP,3525508
15051000,Administração Pública,2012,JOÃO RAMALHO,SP,3525607
0,Administração Pública,2012,JOSÉ BONIFÁCIO,SP,3525706
0,Administração Pública,2012,JÚLIO MESQUITA,SP,3525805
0,Administração Pública,2012,JUMIRIM,SP,3525854
1221819000,Administração Pública,2012,JUNDIAÍ,SP,3525904
,Administração Pública,2012,JUNQUEIRÓPOLIS,SP,3526001
0,Administração Pública,2012,JUQUIÁ,SP,3526100
0,Administração Pública,2012,JUQUITIBA,SP,3526209
0,Administração Pública,2012,LAGOINHA,SP,3526308
,Administração Pública,2012,LARANJAL PAULISTA,SP,3526407
0,Administração Pública,2012,LAVÍNIA,SP,3526506
,Administração Pública,2012,LAVRINHAS,SP,3526605
,Administração Pública,2012,LEME,SP,3526704
0,Administração Pública,2012,LENÇÓIS PAULISTA,SP,3526803
0,Administração Pública,2012,LIMEIRA,SP,3526902
0,Administração Pública,2012,LINDÓIA,SP,3527009
0,Administração Pública,2012,LINS,SP,3527108
,Administração Pública,2012,LORENA,SP,3527207
9341578000,Administração Pública,2012,LOURDES,SP,3527256
0,Administração Pública,2012,LOUVEIRA,SP,3527306
,Administração Pública,2012,LUCÉLIA,SP,3527405
0,Administração Pública,2012,LUCIANÓPOLIS,SP,3527504
0,Administração Pública,2012,LUÍS ANTÔNIO,SP,3527603
0,Administração Pública,2012,LUIZIÂNIA,SP,3527702
0,Administração Pública,2012,LUPÉRCIO,SP,3527801
0,Administração Pública,2012,LUTÉCIA,SP,3527900
,Administração Pública,2012,MACATUBA,SP,3528007
0,Administração Pública,2012,MACAUBAL,SP,3528106
0,Administração Pública,2012,MACEDÔNIA,SP,3528205
0,Administração Pública,2012,MAGDA,SP,3528304
,Administração Pública,2012,MAIRINQUE,SP,3528403
0,Administração Pública,2012,MAIRIPORÃ,SP,3528502
0,Administração Pública,2012,MANDURI,SP,3528601
,Administração Pública,2012,MARABÁ PAULISTA,SP,3528700
,Administração Pública,2012,MARACAÍ,SP,3528809
,Administração Pública,2012,MARAPOAMA,SP,3528858
0,Administração Pública,2012,MARIÁPOLIS,SP,3528908
0,Administração Pública,2012,MARÍLIA,SP,3529005
9301327000,Administração Pública,2012,MARINÓPOLIS,SP,3529104
,Administração Pública,2012,MARTINÓPOLIS,SP,3529203
0,Administração Pública,2012,MATÃO,SP,3529302
0,Administração Pública,2012,MAUÁ,SP,3529401
,Administração Pública,2012,MENDONÇA,SP,3529500
,Administração Pública,2012,MERIDIANO,SP,3529609
9784589000,Administração Pública,2012,MESÓPOLIS,SP,3529658
,Administração Pública,2012,MIGUELÓPOLIS,SP,3529708
,Administração Pública,2012,MINEIROS DO TIETÊ,SP,3529807
0,Administração Pública,2012,MIRA ESTRELA,SP,3530003
,Administração Pública,2012,MIRACATU,SP,3529906
0,Administração Pública,2012,MIRANDÓPOLIS,SP,3530102
,Administração Pública,2012,MIRANTE DO PARANAPANEMA,SP,3530201
,Administração Pública,2012,MIRASSOL,SP,3530300
0,Administração Pública,2012,MIRASSOLÂNDIA,SP,3530409
0,Administração Pública,2012,MOCOCA,SP,3530508
1011671000,Administração Pública,2012,MOGI DAS CRUZES,SP,3530607
422934000,Administração Pública,2012,MOGI GUAÇU,SP,3530706
0,Administração Pública,2012,MOGI MIRIM,SP,3530805
0,Administração Pública,2012,MOMBUCA,SP,3530904
0,Administração Pública,2012,MONÇÕES,SP,3531001
0,Administração Pública,2012,MONGAGUÁ,SP,3531100
,Administração Pública,2012,MONTE ALEGRE DO SUL,SP,3531209
,Administração Pública,2012,MONTE ALTO,SP,3531308
,Administração Pública,2012,MONTE APRAZÍVEL,SP,3531407
