ContagemPop,FaixaEtariaPop,SexoPop,NomeCidadePopulacao,UFPopulacao,CodigoIBGE
47,85 a 89,M,Manduri,SP,3528601
26,90 e +,M,Manduri,SP,3528601
275,00 a 04,H,Manduri,SP,3528601
295,05 a 09,H,Manduri,SP,3528601
324,10 a 14,H,Manduri,SP,3528601
325,15 a 19,H,Manduri,SP,3528601
342,20 a 24,H,Manduri,SP,3528601
333,25 a 29,H,Manduri,SP,3528601
380,30 a 34,H,Manduri,SP,3528601
362,35 a 39,H,Manduri,SP,3528601
360,40 a 44,H,Manduri,SP,3528601
323,45 a 49,H,Manduri,SP,3528601
342,50 a 54,H,Manduri,SP,3528601
299,55 a 59,H,Manduri,SP,3528601
269,60 a 64,H,Manduri,SP,3528601
225,65 a 69,H,Manduri,SP,3528601
187,70 a 74,H,Manduri,SP,3528601
119,75 a 79,H,Manduri,SP,3528601
71,80 a 84,H,Manduri,SP,3528601
38,85 a 89,H,Manduri,SP,3528601
22,90 e +,H,Manduri,SP,3528601
93,00 a 04,M,Marabá Paulista,SP,3528700
105,05 a 09,M,Marabá Paulista,SP,3528700
98,10 a 14,M,Marabá Paulista,SP,3528700
81,15 a 19,M,Marabá Paulista,SP,3528700
94,20 a 24,M,Marabá Paulista,SP,3528700
90,25 a 29,M,Marabá Paulista,SP,3528700
119,30 a 34,M,Marabá Paulista,SP,3528700
102,35 a 39,M,Marabá Paulista,SP,3528700
138,40 a 44,M,Marabá Paulista,SP,3528700
145,45 a 49,M,Marabá Paulista,SP,3528700
148,50 a 54,M,Marabá Paulista,SP,3528700
139,55 a 59,M,Marabá Paulista,SP,3528700
131,60 a 64,M,Marabá Paulista,SP,3528700
92,65 a 69,M,Marabá Paulista,SP,3528700
64,70 a 74,M,Marabá Paulista,SP,3528700
40,75 a 79,M,Marabá Paulista,SP,3528700
26,80 a 84,M,Marabá Paulista,SP,3528700
13,85 a 89,M,Marabá Paulista,SP,3528700
3,90 e +,M,Marabá Paulista,SP,3528700
105,00 a 04,H,Marabá Paulista,SP,3528700
104,05 a 09,H,Marabá Paulista,SP,3528700
127,10 a 14,H,Marabá Paulista,SP,3528700
128,15 a 19,H,Marabá Paulista,SP,3528700
414,20 a 24,H,Marabá Paulista,SP,3528700
442,25 a 29,H,Marabá Paulista,SP,3528700
292,30 a 34,H,Marabá Paulista,SP,3528700
222,35 a 39,H,Marabá Paulista,SP,3528700
183,40 a 44,H,Marabá Paulista,SP,3528700
167,45 a 49,H,Marabá Paulista,SP,3528700
146,50 a 54,H,Marabá Paulista,SP,3528700
161,55 a 59,H,Marabá Paulista,SP,3528700
110,60 a 64,H,Marabá Paulista,SP,3528700
98,65 a 69,H,Marabá Paulista,SP,3528700
71,70 a 74,H,Marabá Paulista,SP,3528700
41,75 a 79,H,Marabá Paulista,SP,3528700
31,80 a 84,H,Marabá Paulista,SP,3528700
5,85 a 89,H,Marabá Paulista,SP,3528700
5,90 e +,H,Marabá Paulista,SP,3528700
352,00 a 04,M,Maracaí,SP,3528809
390,05 a 09,M,Maracaí,SP,3528809
388,10 a 14,M,Maracaí,SP,3528809
384,15 a 19,M,Maracaí,SP,3528809
407,20 a 24,M,Maracaí,SP,3528809
421,25 a 29,M,Maracaí,SP,3528809
443,30 a 34,M,Maracaí,SP,3528809
526,35 a 39,M,Maracaí,SP,3528809
484,40 a 44,M,Maracaí,SP,3528809
459,45 a 49,M,Maracaí,SP,3528809
458,50 a 54,M,Maracaí,SP,3528809
431,55 a 59,M,Maracaí,SP,3528809
353,60 a 64,M,Maracaí,SP,3528809
327,65 a 69,M,Maracaí,SP,3528809
242,70 a 74,M,Maracaí,SP,3528809
181,75 a 79,M,Maracaí,SP,3528809
96,80 a 84,M,Maracaí,SP,3528809
48,85 a 89,M,Maracaí,SP,3528809
26,90 e +,M,Maracaí,SP,3528809
375,00 a 04,H,Maracaí,SP,3528809
408,05 a 09,H,Maracaí,SP,3528809
381,10 a 14,H,Maracaí,SP,3528809
419,15 a 19,H,Maracaí,SP,3528809
444,20 a 24,H,Maracaí,SP,3528809
416,25 a 29,H,Maracaí,SP,3528809
430,30 a 34,H,Maracaí,SP,3528809
468,35 a 39,H,Maracaí,SP,3528809
518,40 a 44,H,Maracaí,SP,3528809
438,45 a 49,H,Maracaí,SP,3528809
428,50 a 54,H,Maracaí,SP,3528809
424,55 a 59,H,Maracaí,SP,3528809
348,60 a 64,H,Maracaí,SP,3528809
281,65 a 69,H,Maracaí,SP,3528809
210,70 a 74,H,Maracaí,SP,3528809
137,75 a 79,H,Maracaí,SP,3528809
77,80 a 84,H,Maracaí,SP,3528809
33,85 a 89,H,Maracaí,SP,3528809
22,90 e +,H,Maracaí,SP,3528809
88,00 a 04,M,Marapoama,SP,3528858
85,05 a 09,M,Marapoama,SP,3528858
90,10 a 14,M,Marapoama,SP,3528858
90,15 a 19,M,Marapoama,SP,3528858
107,20 a 24,M,Marapoama,SP,3528858
111,25 a 29,M,Marapoama,SP,3528858
127,30 a 34,M,Marapoama,SP,3528858
140,35 a 39,M,Marapoama,SP,3528858
138,40 a 44,M,Marapoama,SP,3528858
110,45 a 49,M,Marapoama,SP,3528858
109,50 a 54,M,Marapoama,SP,3528858
113,55 a 59,M,Marapoama,SP,3528858
91,60 a 64,M,Marapoama,SP,3528858
77,65 a 69,M,Marapoama,SP,3528858
68,70 a 74,M,Marapoama,SP,3528858
43,75 a 79,M,Marapoama,SP,3528858
18,80 a 84,M,Marapoama,SP,3528858
9,85 a 89,M,Marapoama,SP,3528858
10,90 e +,M,Marapoama,SP,3528858
111,00 a 04,H,Marapoama,SP,3528858
104,05 a 09,H,Marapoama,SP,3528858
88,10 a 14,H,Marapoama,SP,3528858
108,15 a 19,H,Marapoama,SP,3528858
115,20 a 24,H,Marapoama,SP,3528858
118,25 a 29,H,Marapoama,SP,3528858
135,30 a 34,H,Marapoama,SP,3528858
119,35 a 39,H,Marapoama,SP,3528858
137,40 a 44,H,Marapoama,SP,3528858
115,45 a 49,H,Marapoama,SP,3528858
120,50 a 54,H,Marapoama,SP,3528858
91,55 a 59,H,Marapoama,SP,3528858
93,60 a 64,H,Marapoama,SP,3528858
78,65 a 69,H,Marapoama,SP,3528858
50,70 a 74,H,Marapoama,SP,3528858
43,75 a 79,H,Marapoama,SP,3528858
28,80 a 84,H,Marapoama,SP,3528858
10,85 a 89,H,Marapoama,SP,3528858
5,90 e +,H,Marapoama,SP,3528858
96,00 a 04,M,Mariápolis,SP,3528908
100,05 a 09,M,Mariápolis,SP,3528908
98,10 a 14,M,Mariápolis,SP,3528908
103,15 a 19,M,Mariápolis,SP,3528908
97,20 a 24,M,Mariápolis,SP,3528908
105,25 a 29,M,Mariápolis,SP,3528908
134,30 a 34,M,Mariápolis,SP,3528908
121,35 a 39,M,Mariápolis,SP,3528908
121,40 a 44,M,Mariápolis,SP,3528908
117,45 a 49,M,Mariápolis,SP,3528908
118,50 a 54,M,Mariápolis,SP,3528908
149,55 a 59,M,Mariápolis,SP,3528908
123,60 a 64,M,Mariápolis,SP,3528908
100,65 a 69,M,Mariápolis,SP,3528908
54,70 a 74,M,Mariápolis,SP,3528908
64,75 a 79,M,Mariápolis,SP,3528908
43,80 a 84,M,Mariápolis,SP,3528908
14,85 a 89,M,Mariápolis,SP,3528908
4,90 e +,M,Mariápolis,SP,3528908
94,00 a 04,H,Mariápolis,SP,3528908
101,05 a 09,H,Mariápolis,SP,3528908
110,10 a 14,H,Mariápolis,SP,3528908
106,15 a 19,H,Mariápolis,SP,3528908
108,20 a 24,H,Mariápolis,SP,3528908
107,25 a 29,H,Mariápolis,SP,3528908
122,30 a 34,H,Mariápolis,SP,3528908
130,35 a 39,H,Mariápolis,SP,3528908
136,40 a 44,H,Mariápolis,SP,3528908
94,45 a 49,H,Mariápolis,SP,3528908
110,50 a 54,H,Mariápolis,SP,3528908
142,55 a 59,H,Mariápolis,SP,3528908
128,60 a 64,H,Mariápolis,SP,3528908
91,65 a 69,H,Mariápolis,SP,3528908
84,70 a 74,H,Mariápolis,SP,3528908
37,75 a 79,H,Mariápolis,SP,3528908
22,80 a 84,H,Mariápolis,SP,3528908
23,85 a 89,H,Mariápolis,SP,3528908
7,90 e +,H,Mariápolis,SP,3528908
6760,00 a 04,M,Marília,SP,3529005
7230,05 a 09,M,Marília,SP,3529005
6870,10 a 14,M,Marília,SP,3529005
6910,15 a 19,M,Marília,SP,3529005
8142,20 a 24,M,Marília,SP,3529005
8751,25 a 29,M,Marília,SP,3529005
8851,30 a 34,M,Marília,SP,3529005
9576,35 a 39,M,Marília,SP,3529005
9935,40 a 44,M,Marília,SP,3529005
8934,45 a 49,M,Marília,SP,3529005
8250,50 a 54,M,Marília,SP,3529005
7971,55 a 59,M,Marília,SP,3529005
7320,60 a 64,M,Marília,SP,3529005
6028,65 a 69,M,Marília,SP,3529005
4733,70 a 74,M,Marília,SP,3529005
3160,75 a 79,M,Marília,SP,3529005
2238,80 a 84,M,Marília,SP,3529005
1324,85 a 89,M,Marília,SP,3529005
778,90 e +,M,Marília,SP,3529005
7057,00 a 04,H,Marília,SP,3529005
7434,05 a 09,H,Marília,SP,3529005
7120,10 a 14,H,Marília,SP,3529005
7196,15 a 19,H,Marília,SP,3529005
8325,20 a 24,H,Marília,SP,3529005
8801,25 a 29,H,Marília,SP,3529005
8498,30 a 34,H,Marília,SP,3529005
8829,35 a 39,H,Marília,SP,3529005
9175,40 a 44,H,Marília,SP,3529005
8183,45 a 49,H,Marília,SP,3529005
7296,50 a 54,H,Marília,SP,3529005
6698,55 a 59,H,Marília,SP,3529005
5995,60 a 64,H,Marília,SP,3529005
4896,65 a 69,H,Marília,SP,3529005
3504,70 a 74,H,Marília,SP,3529005
2356,75 a 79,H,Marília,SP,3529005
1409,80 a 84,H,Marília,SP,3529005
725,85 a 89,H,Marília,SP,3529005
369,90 e +,H,Marília,SP,3529005
40,00 a 04,M,Marinópolis,SP,3529104
40,05 a 09,M,Marinópolis,SP,3529104
48,10 a 14,M,Marinópolis,SP,3529104
46,15 a 19,M,Marinópolis,SP,3529104
64,20 a 24,M,Marinópolis,SP,3529104
52,25 a 29,M,Marinópolis,SP,3529104
54,30 a 34,M,Marinópolis,SP,3529104
62,35 a 39,M,Marinópolis,SP,3529104
72,40 a 44,M,Marinópolis,SP,3529104
69,45 a 49,M,Marinópolis,SP,3529104
76,50 a 54,M,Marinópolis,SP,3529104
77,55 a 59,M,Marinópolis,SP,3529104
91,60 a 64,M,Marinópolis,SP,3529104
53,65 a 69,M,Marinópolis,SP,3529104
37,70 a 74,M,Marinópolis,SP,3529104
18,75 a 79,M,Marinópolis,SP,3529104
13,80 a 84,M,Marinópolis,SP,3529104
12,85 a 89,M,Marinópolis,SP,3529104
4,90 e +,M,Marinópolis,SP,3529104
37,00 a 04,H,Marinópolis,SP,3529104
47,05 a 09,H,Marinópolis,SP,3529104
45,10 a 14,H,Marinópolis,SP,3529104
64,15 a 19,H,Marinópolis,SP,3529104
50,20 a 24,H,Marinópolis,SP,3529104
59,25 a 29,H,Marinópolis,SP,3529104
59,30 a 34,H,Marinópolis,SP,3529104
66,35 a 39,H,Marinópolis,SP,3529104
62,40 a 44,H,Marinópolis,SP,3529104
73,45 a 49,H,Marinópolis,SP,3529104
81,50 a 54,H,Marinópolis,SP,3529104
78,55 a 59,H,Marinópolis,SP,3529104
68,60 a 64,H,Marinópolis,SP,3529104
54,65 a 69,H,Marinópolis,SP,3529104
38,70 a 74,H,Marinópolis,SP,3529104
27,75 a 79,H,Marinópolis,SP,3529104
14,80 a 84,H,Marinópolis,SP,3529104
5,85 a 89,H,Marinópolis,SP,3529104
5,90 e +,H,Marinópolis,SP,3529104
653,00 a 04,M,Martinópolis,SP,3529203
700,05 a 09,M,Martinópolis,SP,3529203
733,10 a 14,M,Martinópolis,SP,3529203
718,15 a 19,M,Martinópolis,SP,3529203
811,20 a 24,M,Martinópolis,SP,3529203
767,25 a 29,M,Martinópolis,SP,3529203
827,30 a 34,M,Martinópolis,SP,3529203
833,35 a 39,M,Martinópolis,SP,3529203
895,40 a 44,M,Martinópolis,SP,3529203
800,45 a 49,M,Martinópolis,SP,3529203
877,50 a 54,M,Martinópolis,SP,3529203
881,55 a 59,M,Martinópolis,SP,3529203
763,60 a 64,M,Martinópolis,SP,3529203
619,65 a 69,M,Martinópolis,SP,3529203
456,70 a 74,M,Martinópolis,SP,3529203
325,75 a 79,M,Martinópolis,SP,3529203
227,80 a 84,M,Martinópolis,SP,3529203
129,85 a 89,M,Martinópolis,SP,3529203
71,90 e +,M,Martinópolis,SP,3529203
684,00 a 04,H,Martinópolis,SP,3529203
742,05 a 09,H,Martinópolis,SP,3529203
734,10 a 14,H,Martinópolis,SP,3529203
822,15 a 19,H,Martinópolis,SP,3529203
904,20 a 24,H,Martinópolis,SP,3529203
1116,25 a 29,H,Martinópolis,SP,3529203
1040,30 a 34,H,Martinópolis,SP,3529203
1116,35 a 39,H,Martinópolis,SP,3529203
963,40 a 44,H,Martinópolis,SP,3529203
815,45 a 49,H,Martinópolis,SP,3529203
846,50 a 54,H,Martinópolis,SP,3529203
847,55 a 59,H,Martinópolis,SP,3529203
690,60 a 64,H,Martinópolis,SP,3529203
551,65 a 69,H,Martinópolis,SP,3529203
396,70 a 74,H,Martinópolis,SP,3529203
235,75 a 79,H,Martinópolis,SP,3529203
156,80 a 84,H,Martinópolis,SP,3529203
94,85 a 89,H,Martinópolis,SP,3529203
45,90 e +,H,Martinópolis,SP,3529203
1934,00 a 04,M,Matão,SP,3529302
2222,05 a 09,M,Matão,SP,3529302
2128,10 a 14,M,Matão,SP,3529302
2384,15 a 19,M,Matão,SP,3529302
2578,20 a 24,M,Matão,SP,3529302
2851,25 a 29,M,Matão,SP,3529302
3010,30 a 34,M,Matão,SP,3529302
3336,35 a 39,M,Matão,SP,3529302
3392,40 a 44,M,Matão,SP,3529302
2892,45 a 49,M,Matão,SP,3529302
2875,50 a 54,M,Matão,SP,3529302
2693,55 a 59,M,Matão,SP,3529302
2487,60 a 64,M,Matão,SP,3529302
1994,65 a 69,M,Matão,SP,3529302
1428,70 a 74,M,Matão,SP,3529302
932,75 a 79,M,Matão,SP,3529302
589,80 a 84,M,Matão,SP,3529302
332,85 a 89,M,Matão,SP,3529302
206,90 e +,M,Matão,SP,3529302
2021,00 a 04,H,Matão,SP,3529302
2405,05 a 09,H,Matão,SP,3529302
2386,10 a 14,H,Matão,SP,3529302
2435,15 a 19,H,Matão,SP,3529302
2690,20 a 24,H,Matão,SP,3529302
2812,25 a 29,H,Matão,SP,3529302
2981,30 a 34,H,Matão,SP,3529302
3256,35 a 39,H,Matão,SP,3529302
3237,40 a 44,H,Matão,SP,3529302
2715,45 a 49,H,Matão,SP,3529302
2563,50 a 54,H,Matão,SP,3529302
2549,55 a 59,H,Matão,SP,3529302
2185,60 a 64,H,Matão,SP,3529302
1805,65 a 69,H,Matão,SP,3529302
1281,70 a 74,H,Matão,SP,3529302
708,75 a 79,H,Matão,SP,3529302
429,80 a 84,H,Matão,SP,3529302
217,85 a 89,H,Matão,SP,3529302
95,90 e +,H,Matão,SP,3529302
12085,00 a 04,M,Mauá,SP,3529401
13185,05 a 09,M,Mauá,SP,3529401
13120,10 a 14,M,Mauá,SP,3529401
13748,15 a 19,M,Mauá,SP,3529401
16384,20 a 24,M,Mauá,SP,3529401
16713,25 a 29,M,Mauá,SP,3529401
17562,30 a 34,M,Mauá,SP,3529401
18452,35 a 39,M,Mauá,SP,3529401
18029,40 a 44,M,Mauá,SP,3529401
15420,45 a 49,M,Mauá,SP,3529401
14677,50 a 54,M,Mauá,SP,3529401
13273,55 a 59,M,Mauá,SP,3529401
11392,60 a 64,M,Mauá,SP,3529401
8678,65 a 69,M,Mauá,SP,3529401
6127,70 a 74,M,Mauá,SP,3529401
3815,75 a 79,M,Mauá,SP,3529401
2427,80 a 84,M,Mauá,SP,3529401
1192,85 a 89,M,Mauá,SP,3529401
634,90 e +,M,Mauá,SP,3529401
12348,00 a 04,H,Mauá,SP,3529401
13426,05 a 09,H,Mauá,SP,3529401
13485,10 a 14,H,Mauá,SP,3529401
14228,15 a 19,H,Mauá,SP,3529401
16342,20 a 24,H,Mauá,SP,3529401
16551,25 a 29,H,Mauá,SP,3529401
16649,30 a 34,H,Mauá,SP,3529401
17460,35 a 39,H,Mauá,SP,3529401
16619,40 a 44,H,Mauá,SP,3529401
13798,45 a 49,H,Mauá,SP,3529401
13120,50 a 54,H,Mauá,SP,3529401
11288,55 a 59,H,Mauá,SP,3529401
9108,60 a 64,H,Mauá,SP,3529401
7009,65 a 69,H,Mauá,SP,3529401
4786,70 a 74,H,Mauá,SP,3529401
2676,75 a 79,H,Mauá,SP,3529401
1486,80 a 84,H,Mauá,SP,3529401
699,85 a 89,H,Mauá,SP,3529401
270,90 e +,H,Mauá,SP,3529401
178,00 a 04,M,Mendonça,SP,3529500
169,05 a 09,M,Mendonça,SP,3529500
169,10 a 14,M,Mendonça,SP,3529500
182,15 a 19,M,Mendonça,SP,3529500
176,20 a 24,M,Mendonça,SP,3529500
212,25 a 29,M,Mendonça,SP,3529500
253,30 a 34,M,Mendonça,SP,3529500
242,35 a 39,M,Mendonça,SP,3529500
237,40 a 44,M,Mendonça,SP,3529500
197,45 a 49,M,Mendonça,SP,3529500
200,50 a 54,M,Mendonça,SP,3529500
209,55 a 59,M,Mendonça,SP,3529500
148,60 a 64,M,Mendonça,SP,3529500
159,65 a 69,M,Mendonça,SP,3529500
126,70 a 74,M,Mendonça,SP,3529500
88,75 a 79,M,Mendonça,SP,3529500
56,80 a 84,M,Mendonça,SP,3529500
31,85 a 89,M,Mendonça,SP,3529500
12,90 e +,M,Mendonça,SP,3529500
196,00 a 04,H,Mendonça,SP,3529500
186,05 a 09,H,Mendonça,SP,3529500
209,10 a 14,H,Mendonça,SP,3529500
189,15 a 19,H,Mendonça,SP,3529500
217,20 a 24,H,Mendonça,SP,3529500
204,25 a 29,H,Mendonça,SP,3529500
237,30 a 34,H,Mendonça,SP,3529500
271,35 a 39,H,Mendonça,SP,3529500
242,40 a 44,H,Mendonça,SP,3529500
191,45 a 49,H,Mendonça,SP,3529500
198,50 a 54,H,Mendonça,SP,3529500
198,55 a 59,H,Mendonça,SP,3529500
164,60 a 64,H,Mendonça,SP,3529500
138,65 a 69,H,Mendonça,SP,3529500
112,70 a 74,H,Mendonça,SP,3529500
87,75 a 79,H,Mendonça,SP,3529500
45,80 a 84,H,Mendonça,SP,3529500
17,85 a 89,H,Mendonça,SP,3529500
14,90 e +,H,Mendonça,SP,3529500
123,00 a 04,M,Meridiano,SP,3529609
145,05 a 09,M,Meridiano,SP,3529609
128,10 a 14,M,Meridiano,SP,3529609
145,15 a 19,M,Meridiano,SP,3529609
138,20 a 24,M,Meridiano,SP,3529609
153,25 a 29,M,Meridiano,SP,3529609
161,30 a 34,M,Meridiano,SP,3529609
165,35 a 39,M,Meridiano,SP,3529609
183,40 a 44,M,Meridiano,SP,3529609
183,45 a 49,M,Meridiano,SP,3529609
143,50 a 54,M,Meridiano,SP,3529609
159,55 a 59,M,Meridiano,SP,3529609
144,60 a 64,M,Meridiano,SP,3529609
130,65 a 69,M,Meridiano,SP,3529609
84,70 a 74,M,Meridiano,SP,3529609
60,75 a 79,M,Meridiano,SP,3529609
46,80 a 84,M,Meridiano,SP,3529609
23,85 a 89,M,Meridiano,SP,3529609
14,90 e +,M,Meridiano,SP,3529609
97,00 a 04,H,Meridiano,SP,3529609
132,05 a 09,H,Meridiano,SP,3529609
149,10 a 14,H,Meridiano,SP,3529609
147,15 a 19,H,Meridiano,SP,3529609
157,20 a 24,H,Meridiano,SP,3529609
150,25 a 29,H,Meridiano,SP,3529609
143,30 a 34,H,Meridiano,SP,3529609
153,35 a 39,H,Meridiano,SP,3529609
175,40 a 44,H,Meridiano,SP,3529609
173,45 a 49,H,Meridiano,SP,3529609
175,50 a 54,H,Meridiano,SP,3529609
150,55 a 59,H,Meridiano,SP,3529609
143,60 a 64,H,Meridiano,SP,3529609
104,65 a 69,H,Meridiano,SP,3529609
73,70 a 74,H,Meridiano,SP,3529609
66,75 a 79,H,Meridiano,SP,3529609
31,80 a 84,H,Meridiano,SP,3529609
17,85 a 89,H,Meridiano,SP,3529609
10,90 e +,H,Meridiano,SP,3529609
45,00 a 04,M,Mesópolis,SP,3529658
52,05 a 09,M,Mesópolis,SP,3529658
83,10 a 14,M,Mesópolis,SP,3529658
53,15 a 19,M,Mesópolis,SP,3529658
66,20 a 24,M,Mesópolis,SP,3529658
55,25 a 29,M,Mesópolis,SP,3529658
71,30 a 34,M,Mesópolis,SP,3529658
69,35 a 39,M,Mesópolis,SP,3529658
70,40 a 44,M,Mesópolis,SP,3529658
79,45 a 49,M,Mesópolis,SP,3529658
50,50 a 54,M,Mesópolis,SP,3529658
72,55 a 59,M,Mesópolis,SP,3529658
59,60 a 64,M,Mesópolis,SP,3529658
43,65 a 69,M,Mesópolis,SP,3529658
36,70 a 74,M,Mesópolis,SP,3529658
27,75 a 79,M,Mesópolis,SP,3529658
15,80 a 84,M,Mesópolis,SP,3529658
10,85 a 89,M,Mesópolis,SP,3529658
7,90 e +,M,Mesópolis,SP,3529658
62,00 a 04,H,Mesópolis,SP,3529658
65,05 a 09,H,Mesópolis,SP,3529658
59,10 a 14,H,Mesópolis,SP,3529658
69,15 a 19,H,Mesópolis,SP,3529658
78,20 a 24,H,Mesópolis,SP,3529658
66,25 a 29,H,Mesópolis,SP,3529658
61,30 a 34,H,Mesópolis,SP,3529658
69,35 a 39,H,Mesópolis,SP,3529658
74,40 a 44,H,Mesópolis,SP,3529658
66,45 a 49,H,Mesópolis,SP,3529658
57,50 a 54,H,Mesópolis,SP,3529658
66,55 a 59,H,Mesópolis,SP,3529658
65,60 a 64,H,Mesópolis,SP,3529658
55,65 a 69,H,Mesópolis,SP,3529658
30,70 a 74,H,Mesópolis,SP,3529658
19,75 a 79,H,Mesópolis,SP,3529658
16,80 a 84,H,Mesópolis,SP,3529658
5,85 a 89,H,Mesópolis,SP,3529658
8,90 e +,H,Mesópolis,SP,3529658
597,00 a 04,M,Miguelópolis,SP,3529708
609,05 a 09,M,Miguelópolis,SP,3529708
638,10 a 14,M,Miguelópolis,SP,3529708
701,15 a 19,M,Miguelópolis,SP,3529708
738,20 a 24,M,Miguelópolis,SP,3529708
694,25 a 29,M,Miguelópolis,SP,3529708
670,30 a 34,M,Miguelópolis,SP,3529708
715,35 a 39,M,Miguelópolis,SP,3529708
758,40 a 44,M,Miguelópolis,SP,3529708
709,45 a 49,M,Miguelópolis,SP,3529708
676,50 a 54,M,Miguelópolis,SP,3529708
646,55 a 59,M,Miguelópolis,SP,3529708
529,60 a 64,M,Miguelópolis,SP,3529708
447,65 a 69,M,Miguelópolis,SP,3529708
343,70 a 74,M,Miguelópolis,SP,3529708
231,75 a 79,M,Miguelópolis,SP,3529708
119,80 a 84,M,Miguelópolis,SP,3529708
70,85 a 89,M,Miguelópolis,SP,3529708
26,90 e +,M,Miguelópolis,SP,3529708
612,00 a 04,H,Miguelópolis,SP,3529708
572,05 a 09,H,Miguelópolis,SP,3529708
636,10 a 14,H,Miguelópolis,SP,3529708
674,15 a 19,H,Miguelópolis,SP,3529708
708,20 a 24,H,Miguelópolis,SP,3529708
733,25 a 29,H,Miguelópolis,SP,3529708
628,30 a 34,H,Miguelópolis,SP,3529708
828,35 a 39,H,Miguelópolis,SP,3529708
739,40 a 44,H,Miguelópolis,SP,3529708
693,45 a 49,H,Miguelópolis,SP,3529708
611,50 a 54,H,Miguelópolis,SP,3529708
581,55 a 59,H,Miguelópolis,SP,3529708
500,60 a 64,H,Miguelópolis,SP,3529708
388,65 a 69,H,Miguelópolis,SP,3529708
282,70 a 74,H,Miguelópolis,SP,3529708
182,75 a 79,H,Miguelópolis,SP,3529708
102,80 a 84,H,Miguelópolis,SP,3529708
40,85 a 89,H,Miguelópolis,SP,3529708
16,90 e +,H,Miguelópolis,SP,3529708
326,00 a 04,M,Mineiros do Tietê,SP,3529807
321,05 a 09,M,Mineiros do Tietê,SP,3529807
343,10 a 14,M,Mineiros do Tietê,SP,3529807
346,15 a 19,M,Mineiros do Tietê,SP,3529807
340,20 a 24,M,Mineiros do Tietê,SP,3529807
376,25 a 29,M,Mineiros do Tietê,SP,3529807
433,30 a 34,M,Mineiros do Tietê,SP,3529807
471,35 a 39,M,Mineiros do Tietê,SP,3529807
442,40 a 44,M,Mineiros do Tietê,SP,3529807
408,45 a 49,M,Mineiros do Tietê,SP,3529807
354,50 a 54,M,Mineiros do Tietê,SP,3529807
364,55 a 59,M,Mineiros do Tietê,SP,3529807
365,60 a 64,M,Mineiros do Tietê,SP,3529807
294,65 a 69,M,Mineiros do Tietê,SP,3529807
207,70 a 74,M,Mineiros do Tietê,SP,3529807
110,75 a 79,M,Mineiros do Tietê,SP,3529807
84,80 a 84,M,Mineiros do Tietê,SP,3529807
49,85 a 89,M,Mineiros do Tietê,SP,3529807
26,90 e +,M,Mineiros do Tietê,SP,3529807
306,00 a 04,H,Mineiros do Tietê,SP,3529807
353,05 a 09,H,Mineiros do Tietê,SP,3529807
364,10 a 14,H,Mineiros do Tietê,SP,3529807
391,15 a 19,H,Mineiros do Tietê,SP,3529807
371,20 a 24,H,Mineiros do Tietê,SP,3529807
373,25 a 29,H,Mineiros do Tietê,SP,3529807
372,30 a 34,H,Mineiros do Tietê,SP,3529807
447,35 a 39,H,Mineiros do Tietê,SP,3529807
477,40 a 44,H,Mineiros do Tietê,SP,3529807
370,45 a 49,H,Mineiros do Tietê,SP,3529807
376,50 a 54,H,Mineiros do Tietê,SP,3529807
348,55 a 59,H,Mineiros do Tietê,SP,3529807
301,60 a 64,H,Mineiros do Tietê,SP,3529807
296,65 a 69,H,Mineiros do Tietê,SP,3529807
208,70 a 74,H,Mineiros do Tietê,SP,3529807
103,75 a 79,H,Mineiros do Tietê,SP,3529807
65,80 a 84,H,Mineiros do Tietê,SP,3529807
33,85 a 89,H,Mineiros do Tietê,SP,3529807
17,90 e +,H,Mineiros do Tietê,SP,3529807
611,00 a 04,M,Miracatu,SP,3529906
683,05 a 09,M,Miracatu,SP,3529906
679,10 a 14,M,Miracatu,SP,3529906
641,15 a 19,M,Miracatu,SP,3529906
625,20 a 24,M,Miracatu,SP,3529906
580,25 a 29,M,Miracatu,SP,3529906
617,30 a 34,M,Miracatu,SP,3529906
652,35 a 39,M,Miracatu,SP,3529906
669,40 a 44,M,Miracatu,SP,3529906
632,45 a 49,M,Miracatu,SP,3529906
602,50 a 54,M,Miracatu,SP,3529906
619,55 a 59,M,Miracatu,SP,3529906
532,60 a 64,M,Miracatu,SP,3529906
428,65 a 69,M,Miracatu,SP,3529906
298,70 a 74,M,Miracatu,SP,3529906
229,75 a 79,M,Miracatu,SP,3529906
113,80 a 84,M,Miracatu,SP,3529906
66,85 a 89,M,Miracatu,SP,3529906
44,90 e +,M,Miracatu,SP,3529906
615,00 a 04,H,Miracatu,SP,3529906
681,05 a 09,H,Miracatu,SP,3529906
674,10 a 14,H,Miracatu,SP,3529906
685,15 a 19,H,Miracatu,SP,3529906
633,20 a 24,H,Miracatu,SP,3529906
595,25 a 29,H,Miracatu,SP,3529906
546,30 a 34,H,Miracatu,SP,3529906
627,35 a 39,H,Miracatu,SP,3529906
656,40 a 44,H,Miracatu,SP,3529906
607,45 a 49,H,Miracatu,SP,3529906
588,50 a 54,H,Miracatu,SP,3529906
580,55 a 59,H,Miracatu,SP,3529906
514,60 a 64,H,Miracatu,SP,3529906
446,65 a 69,H,Miracatu,SP,3529906
366,70 a 74,H,Miracatu,SP,3529906
190,75 a 79,H,Miracatu,SP,3529906
133,80 a 84,H,Miracatu,SP,3529906
