ano;cod_ibge;municipio;sexo;idade;populacao
2010;3516408;Franco da Rocha;Mulheres;80 a 84;372
2010;3516408;Franco da Rocha;Mulheres;85 a 89;190
2010;3516408;Franco da Rocha;Mulheres;90 e +;84
2010;3518305;Guararema;Homens;00 a 04;852
2010;3518305;Guararema;Homens;05 a 09;1044
2010;3518305;Guararema;Homens;10 a 14;1244
2010;3518305;Guararema;Homens;15 a 19;1156
2010;3518305;Guararema;Homens;20 a 24;1128
2010;3518305;Guararema;Homens;25 a 29;1081
2010;3518305;Guararema;Homens;30 a 34;1062
2010;3518305;Guararema;Homens;35 a 39;962
2010;3518305;Guararema;Homens;40 a 44;922
2010;3518305;Guararema;Homens;45 a 49;785
2010;3518305;Guararema;Homens;50 a 54;698
2010;3518305;Guararema;Homens;55 a 59;613
2010;3518305;Guararema;Homens;60 a 64;517
2010;3518305;Guararema;Homens;65 a 69;358
2010;3518305;Guararema;Homens;70 a 74;231
2010;3518305;Guararema;Homens;75 a 79;188
2010;3518305;Guararema;Homens;80 a 84;92
2010;3518305;Guararema;Homens;85 a 89;41
2010;3518305;Guararema;Homens;90 e +;24
2010;3518305;Guararema;Mulheres;00 a 04;803
2010;3518305;Guararema;Mulheres;05 a 09;932
2010;3518305;Guararema;Mulheres;10 a 14;1128
2010;3518305;Guararema;Mulheres;15 a 19;1120
2010;3518305;Guararema;Mulheres;20 a 24;1040
2010;3518305;Guararema;Mulheres;25 a 29;1178
2010;3518305;Guararema;Mulheres;30 a 34;1052
2010;3518305;Guararema;Mulheres;35 a 39;932
2010;3518305;Guararema;Mulheres;40 a 44;923
2010;3518305;Guararema;Mulheres;45 a 49;862
2010;3518305;Guararema;Mulheres;50 a 54;703
2010;3518305;Guararema;Mulheres;55 a 59;631
2010;3518305;Guararema;Mulheres;60 a 64;505
2010;3518305;Guararema;Mulheres;65 a 69;332
2010;3518305;Guararema;Mulheres;70 a 74;250
2010;3518305;Guararema;Mulheres;75 a 79;199
2010;3518305;Guararema;Mulheres;80 a 84;131
2010;3518305;Guararema;Mulheres;85 a 89;83
2010;3518305;Guararema;Mulheres;90 e +;42
2010;3518800;Guarulhos;Homens;00 a 04;45627
2010;3518800;Guarulhos;Homens;05 a 09;49370
2010;3518800;Guarulhos;Homens;10 a 14;56147
2010;3518800;Guarulhos;Homens;15 a 19;52067
2010;3518800;Guarulhos;Homens;20 a 24;55830
2010;3518800;Guarulhos;Homens;25 a 29;56313
2010;3518800;Guarulhos;Homens;30 a 34;52763
2010;3518800;Guarulhos;Homens;35 a 39;48030
2010;3518800;Guarulhos;Homens;40 a 44;44291
2010;3518800;Guarulhos;Homens;45 a 49;36673
2010;3518800;Guarulhos;Homens;50 a 54;30694
2010;3518800;Guarulhos;Homens;55 a 59;24026
2010;3518800;Guarulhos;Homens;60 a 64;16924
2010;3518800;Guarulhos;Homens;65 a 69;10918
2010;3518800;Guarulhos;Homens;70 a 74;7379
2010;3518800;Guarulhos;Homens;75 a 79;4261
2010;3518800;Guarulhos;Homens;80 a 84;2320
2010;3518800;Guarulhos;Homens;85 a 89;1000
2010;3518800;Guarulhos;Homens;90 e +;410
2010;3518800;Guarulhos;Mulheres;00 a 04;44079
2010;3518800;Guarulhos;Mulheres;05 a 09;47883
2010;3518800;Guarulhos;Mulheres;10 a 14;55415
2010;3518800;Guarulhos;Mulheres;15 a 19;51801
2010;3518800;Guarulhos;Mulheres;20 a 24;55222
2010;3518800;Guarulhos;Mulheres;25 a 29;58231
2010;3518800;Guarulhos;Mulheres;30 a 34;56093
2010;3518800;Guarulhos;Mulheres;35 a 39;50938
2010;3518800;Guarulhos;Mulheres;40 a 44;46970
2010;3518800;Guarulhos;Mulheres;45 a 49;40797
2010;3518800;Guarulhos;Mulheres;50 a 54;35020
2010;3518800;Guarulhos;Mulheres;55 a 59;27113
2010;3518800;Guarulhos;Mulheres;60 a 64;19877
2010;3518800;Guarulhos;Mulheres;65 a 69;13672
2010;3518800;Guarulhos;Mulheres;70 a 74;9941
2010;3518800;Guarulhos;Mulheres;75 a 79;6681
2010;3518800;Guarulhos;Mulheres;80 a 84;4259
2010;3518800;Guarulhos;Mulheres;85 a 89;1946
2010;3518800;Guarulhos;Mulheres;90 e +;998
2010;3522208;Itapecerica da Serra;Homens;00 a 04;6039
2010;3522208;Itapecerica da Serra;Homens;05 a 09;6372
2010;3522208;Itapecerica da Serra;Homens;10 a 14;7501
2010;3522208;Itapecerica da Serra;Homens;15 a 19;6976
2010;3522208;Itapecerica da Serra;Homens;20 a 24;7655
2010;3522208;Itapecerica da Serra;Homens;25 a 29;7611
2010;3522208;Itapecerica da Serra;Homens;30 a 34;6720
2010;3522208;Itapecerica da Serra;Homens;35 a 39;6119
2010;3522208;Itapecerica da Serra;Homens;40 a 44;5525
2010;3522208;Itapecerica da Serra;Homens;45 a 49;4225
2010;3522208;Itapecerica da Serra;Homens;50 a 54;3705
2010;3522208;Itapecerica da Serra;Homens;55 a 59;2876
2010;3522208;Itapecerica da Serra;Homens;60 a 64;2039
2010;3522208;Itapecerica da Serra;Homens;65 a 69;1269
2010;3522208;Itapecerica da Serra;Homens;70 a 74;787
2010;3522208;Itapecerica da Serra;Homens;75 a 79;464
2010;3522208;Itapecerica da Serra;Homens;80 a 84;250
2010;3522208;Itapecerica da Serra;Homens;85 a 89;84
2010;3522208;Itapecerica da Serra;Homens;90 e +;53
2010;3522208;Itapecerica da Serra;Mulheres;00 a 04;5737
2010;3522208;Itapecerica da Serra;Mulheres;05 a 09;6174
2010;3522208;Itapecerica da Serra;Mulheres;10 a 14;7333
2010;3522208;Itapecerica da Serra;Mulheres;15 a 19;6799
2010;3522208;Itapecerica da Serra;Mulheres;20 a 24;6825
2010;3522208;Itapecerica da Serra;Mulheres;25 a 29;7277
2010;3522208;Itapecerica da Serra;Mulheres;30 a 34;6776
2010;3522208;Itapecerica da Serra;Mulheres;35 a 39;6413
2010;3522208;Itapecerica da Serra;Mulheres;40 a 44;5511
2010;3522208;Itapecerica da Serra;Mulheres;45 a 49;4687
2010;3522208;Itapecerica da Serra;Mulheres;50 a 54;3896
2010;3522208;Itapecerica da Serra;Mulheres;55 a 59;3101
2010;3522208;Itapecerica da Serra;Mulheres;60 a 64;2165
2010;3522208;Itapecerica da Serra;Mulheres;65 a 69;1325
2010;3522208;Itapecerica da Serra;Mulheres;70 a 74;942
2010;3522208;Itapecerica da Serra;Mulheres;75 a 79;644
2010;3522208;Itapecerica da Serra;Mulheres;80 a 84;413
2010;3522208;Itapecerica da Serra;Mulheres;85 a 89;213
2010;3522208;Itapecerica da Serra;Mulheres;90 e +;113
2010;3522505;Itapevi;Homens;00 a 04;8514
2010;3522505;Itapevi;Homens;05 a 09;9253
2010;3522505;Itapevi;Homens;10 a 14;10430
2010;3522505;Itapevi;Homens;15 a 19;9607
2010;3522505;Itapevi;Homens;20 a 24;9440
2010;3522505;Itapevi;Homens;25 a 29;9368
2010;3522505;Itapevi;Homens;30 a 34;8564
2010;3522505;Itapevi;Homens;35 a 39;7677
2010;3522505;Itapevi;Homens;40 a 44;6761
2010;3522505;Itapevi;Homens;45 a 49;5465
2010;3522505;Itapevi;Homens;50 a 54;4594
2010;3522505;Itapevi;Homens;55 a 59;3371
2010;3522505;Itapevi;Homens;60 a 64;2380
2010;3522505;Itapevi;Homens;65 a 69;1429
2010;3522505;Itapevi;Homens;70 a 74;1004
2010;3522505;Itapevi;Homens;75 a 79;493
2010;3522505;Itapevi;Homens;80 a 84;230
2010;3522505;Itapevi;Homens;85 a 89;108
2010;3522505;Itapevi;Homens;90 e +;58
2010;3522505;Itapevi;Mulheres;00 a 04;8115
2010;3522505;Itapevi;Mulheres;05 a 09;8703
2010;3522505;Itapevi;Mulheres;10 a 14;10227
2010;3522505;Itapevi;Mulheres;15 a 19;9470
2010;3522505;Itapevi;Mulheres;20 a 24;9419
2010;3522505;Itapevi;Mulheres;25 a 29;9805
2010;3522505;Itapevi;Mulheres;30 a 34;9130
2010;3522505;Itapevi;Mulheres;35 a 39;8036
2010;3522505;Itapevi;Mulheres;40 a 44;7207
2010;3522505;Itapevi;Mulheres;45 a 49;5912
2010;3522505;Itapevi;Mulheres;50 a 54;5123
2010;3522505;Itapevi;Mulheres;55 a 59;3754
2010;3522505;Itapevi;Mulheres;60 a 64;2762
2010;3522505;Itapevi;Mulheres;65 a 69;1704
2010;3522505;Itapevi;Mulheres;70 a 74;1151
2010;3522505;Itapevi;Mulheres;75 a 79;744
2010;3522505;Itapevi;Mulheres;80 a 84;482
2010;3522505;Itapevi;Mulheres;85 a 89;175
2010;3522505;Itapevi;Mulheres;90 e +;104
2010;3523107;Itaquaquecetuba;Homens;00 a 04;13507
2010;3523107;Itaquaquecetuba;Homens;05 a 09;14916
2010;3523107;Itaquaquecetuba;Homens;10 a 14;17171
2010;3523107;Itaquaquecetuba;Homens;15 a 19;15645
2010;3523107;Itaquaquecetuba;Homens;20 a 24;14972
2010;3523107;Itaquaquecetuba;Homens;25 a 29;14394
2010;3523107;Itaquaquecetuba;Homens;30 a 34;13313
2010;3523107;Itaquaquecetuba;Homens;35 a 39;12055
2010;3523107;Itaquaquecetuba;Homens;40 a 44;11112
2010;3523107;Itaquaquecetuba;Homens;45 a 49;8993
2010;3523107;Itaquaquecetuba;Homens;50 a 54;7836
2010;3523107;Itaquaquecetuba;Homens;55 a 59;5725
2010;3523107;Itaquaquecetuba;Homens;60 a 64;3786
2010;3523107;Itaquaquecetuba;Homens;65 a 69;2332
2010;3523107;Itaquaquecetuba;Homens;70 a 74;1337
2010;3523107;Itaquaquecetuba;Homens;75 a 79;794
2010;3523107;Itaquaquecetuba;Homens;80 a 84;400
2010;3523107;Itaquaquecetuba;Homens;85 a 89;175
2010;3523107;Itaquaquecetuba;Homens;90 e +;79
2010;3523107;Itaquaquecetuba;Mulheres;00 a 04;12999
2010;3523107;Itaquaquecetuba;Mulheres;05 a 09;14293
2010;3523107;Itaquaquecetuba;Mulheres;10 a 14;16547
2010;3523107;Itaquaquecetuba;Mulheres;15 a 19;15490
2010;3523107;Itaquaquecetuba;Mulheres;20 a 24;15373
2010;3523107;Itaquaquecetuba;Mulheres;25 a 29;15009
2010;3523107;Itaquaquecetuba;Mulheres;30 a 34;14127
2010;3523107;Itaquaquecetuba;Mulheres;35 a 39;12727
2010;3523107;Itaquaquecetuba;Mulheres;40 a 44;11542
2010;3523107;Itaquaquecetuba;Mulheres;45 a 49;9893
2010;3523107;Itaquaquecetuba;Mulheres;50 a 54;8310
2010;3523107;Itaquaquecetuba;Mulheres;55 a 59;6017
2010;3523107;Itaquaquecetuba;Mulheres;60 a 64;4117
2010;3523107;Itaquaquecetuba;Mulheres;65 a 69;2658
2010;3523107;Itaquaquecetuba;Mulheres;70 a 74;1763
2010;3523107;Itaquaquecetuba;Mulheres;75 a 79;1185
2010;3523107;Itaquaquecetuba;Mulheres;80 a 84;705
2010;3523107;Itaquaquecetuba;Mulheres;85 a 89;315
2010;3523107;Itaquaquecetuba;Mulheres;90 e +;158
2010;3525003;Jandira;Homens;00 a 04;4148
2010;3525003;Jandira;Homens;05 a 09;4497
2010;3525003;Jandira;Homens;10 a 14;5172
2010;3525003;Jandira;Homens;15 a 19;4770
2010;3525003;Jandira;Homens;20 a 24;5150
2010;3525003;Jandira;Homens;25 a 29;5388
2010;3525003;Jandira;Homens;30 a 34;4878
2010;3525003;Jandira;Homens;35 a 39;4102
2010;3525003;Jandira;Homens;40 a 44;3916
2010;3525003;Jandira;Homens;45 a 49;3262
2010;3525003;Jandira;Homens;50 a 54;2655
2010;3525003;Jandira;Homens;55 a 59;2074
2010;3525003;Jandira;Homens;60 a 64;1345
2010;3525003;Jandira;Homens;65 a 69;781
2010;3525003;Jandira;Homens;70 a 74;427
2010;3525003;Jandira;Homens;75 a 79;283
2010;3525003;Jandira;Homens;80 a 84;135
2010;3525003;Jandira;Homens;85 a 89;54
2010;3525003;Jandira;Homens;90 e +;26
2010;3525003;Jandira;Mulheres;00 a 04;4138
2010;3525003;Jandira;Mulheres;05 a 09;4218
2010;3525003;Jandira;Mulheres;10 a 14;4953
2010;3525003;Jandira;Mulheres;15 a 19;4923
2010;3525003;Jandira;Mulheres;20 a 24;5440
2010;3525003;Jandira;Mulheres;25 a 29;5580
2010;3525003;Jandira;Mulheres;30 a 34;4965
2010;3525003;Jandira;Mulheres;35 a 39;4501
2010;3525003;Jandira;Mulheres;40 a 44;4121
2010;3525003;Jandira;Mulheres;45 a 49;3468
2010;3525003;Jandira;Mulheres;50 a 54;2996
2010;3525003;Jandira;Mulheres;55 a 59;2187
2010;3525003;Jandira;Mulheres;60 a 64;1491
2010;3525003;Jandira;Mulheres;65 a 69;850
2010;3525003;Jandira;Mulheres;70 a 74;612
2010;3525003;Jandira;Mulheres;75 a 79;396
2010;3525003;Jandira;Mulheres;80 a 84;247
2010;3525003;Jandira;Mulheres;85 a 89;115
2010;3525003;Jandira;Mulheres;90 e +;80
2010;3526209;Juquitiba;Homens;00 a 04;1089
2010;3526209;Juquitiba;Homens;05 a 09;1325
2010;3526209;Juquitiba;Homens;10 a 14;1563
2010;3526209;Juquitiba;Homens;15 a 19;1264
2010;3526209;Juquitiba;Homens;20 a 24;1216
2010;3526209;Juquitiba;Homens;25 a 29;1172
2010;3526209;Juquitiba;Homens;30 a 34;1132
2010;3526209;Juquitiba;Homens;35 a 39;1043
2010;3526209;Juquitiba;Homens;40 a 44;1006
2010;3526209;Juquitiba;Homens;45 a 49;820
2010;3526209;Juquitiba;Homens;50 a 54;796
2010;3526209;Juquitiba;Homens;55 a 59;670
2010;3526209;Juquitiba;Homens;60 a 64;525
2010;3526209;Juquitiba;Homens;65 a 69;375
2010;3526209;Juquitiba;Homens;70 a 74;253
2010;3526209;Juquitiba;Homens;75 a 79;157
2010;3526209;Juquitiba;Homens;80 a 84;96
2010;3526209;Juquitiba;Homens;85 a 89;31
2010;3526209;Juquitiba;Homens;90 e +;10
2010;3526209;Juquitiba;Mulheres;00 a 04;1091
2010;3526209;Juquitiba;Mulheres;05 a 09;1190
2010;3526209;Juquitiba;Mulheres;10 a 14;1491
2010;3526209;Juquitiba;Mulheres;15 a 19;1293
2010;3526209;Juquitiba;Mulheres;20 a 24;1169
2010;3526209;Juquitiba;Mulheres;25 a 29;1098
2010;3526209;Juquitiba;Mulheres;30 a 34;1218
2010;3526209;Juquitiba;Mulheres;35 a 39;1058
2010;3526209;Juquitiba;Mulheres;40 a 44;971
2010;3526209;Juquitiba;Mulheres;45 a 49;871
2010;3526209;Juquitiba;Mulheres;50 a 54;724
2010;3526209;Juquitiba;Mulheres;55 a 59;606
2010;3526209;Juquitiba;Mulheres;60 a 64;482
2010;3526209;Juquitiba;Mulheres;65 a 69;336
2010;3526209;Juquitiba;Mulheres;70 a 74;252
2010;3526209;Juquitiba;Mulheres;75 a 79;169
2010;3526209;Juquitiba;Mulheres;80 a 84;104
2010;3526209;Juquitiba;Mulheres;85 a 89;44
2010;3526209;Juquitiba;Mulheres;90 e +;27
2010;3528502;Mairiporã;Homens;00 a 04;2505
2010;3528502;Mairiporã;Homens;05 a 09;3307
2010;3528502;Mairiporã;Homens;10 a 14;4141
2010;3528502;Mairiporã;Homens;15 a 19;3793
2010;3528502;Mairiporã;Homens;20 a 24;3363
2010;3528502;Mairiporã;Homens;25 a 29;3189
2010;3528502;Mairiporã;Homens;30 a 34;3300
2010;3528502;Mairiporã;Homens;35 a 39;3233
2010;3528502;Mairiporã;Homens;40 a 44;2982
2010;3528502;Mairiporã;Homens;45 a 49;2846
2010;3528502;Mairiporã;Homens;50 a 54;2494
2010;3528502;Mairiporã;Homens;55 a 59;1891
2010;3528502;Mairiporã;Homens;60 a 64;1564
2010;3528502;Mairiporã;Homens;65 a 69;993
2010;3528502;Mairiporã;Homens;70 a 74;666
2010;3528502;Mairiporã;Homens;75 a 79;376
2010;3528502;Mairiporã;Homens;80 a 84;212
2010;3528502;Mairiporã;Homens;85 a 89;75
2010;3528502;Mairiporã;Homens;90 e +;45
2010;3528502;Mairiporã;Mulheres;00 a 04;2491
2010;3528502;Mairiporã;Mulheres;05 a 09;2984
2010;3528502;Mairiporã;Mulheres;10 a 14;3562
2010;3528502;Mairiporã;Mulheres;15 a 19;3320
2010;3528502;Mairiporã;Mulheres;20 a 24;3264
2010;3528502;Mairiporã;Mulheres;25 a 29;3423
2010;3528502;Mairiporã;Mulheres;30 a 34;3592
2010;3528502;Mairiporã;Mulheres;35 a 39;3381
2010;3528502;Mairiporã;Mulheres;40 a 44;3045
2010;3528502;Mairiporã;Mulheres;45 a 49;2816
2010;3528502;Mairiporã;Mulheres;50 a 54;2234
2010;3528502;Mairiporã;Mulheres;55 a 59;1891
2010;3528502;Mairiporã;Mulheres;60 a 64;1478
2010;3528502;Mairiporã;Mulheres;65 a 69;938
2010;3528502;Mairiporã;Mulheres;70 a 74;648
2010;3528502;Mairiporã;Mulheres;75 a 79;464
2010;3528502;Mairiporã;Mulheres;80 a 84;231
2010;3528502;Mairiporã;Mulheres;85 a 89;152
2010;3528502;Mairiporã;Mulheres;90 e +;67
2010;3529401;Mauá;Homens;00 a 04;14700
2010;3529401;Mauá;Homens;05 a 09;15505
2010;3529401;Mauá;Homens;10 a 14;18321
2010;3529401;Mauá;Homens;15 a 19;17740
2010;3529401;Mauá;Homens;20 a 24;20267
2010;3529401;Mauá;Homens;25 a 29;20089
2010;3529401;Mauá;Homens;30 a 34;18311
2010;3529401;Mauá;Homens;35 a 39;15971
2010;3529401;Mauá;Homens;40 a 44;15202
2010;3529401;Mauá;Homens;45 a 49;12945
2010;3529401;Mauá;Homens;50 a 54;11071
2010;3529401;Mauá;Homens;55 a 59;8591
2010;3529401;Mauá;Homens;60 a 64;5956
2010;3529401;Mauá;Homens;65 a 69;3787
2010;3529401;Mauá;Homens;70 a 74;2738
2010;3529401;Mauá;Homens;75 a 79;1591
2010;3529401;Mauá;Homens;80 a 84;831
2010;3529401;Mauá;Homens;85 a 89;318
2010;3529401;Mauá;Homens;90 e +;159
2010;3529401;Mauá;Mulheres;00 a 04;14168
2010;3529401;Mauá;Mulheres;05 a 09;15105
2010;3529401;Mauá;Mulheres;10 a 14;18173
2010;3529401;Mauá;Mulheres;15 a 19;17726
2010;3529401;Mauá;Mulheres;20 a 24;20386
2010;3529401;Mauá;Mulheres;25 a 29;20723
2010;3529401;Mauá;Mulheres;30 a 34;18860
2010;3529401;Mauá;Mulheres;35 a 39;17070
2010;3529401;Mauá;Mulheres;40 a 44;15870
2010;3529401;Mauá;Mulheres;45 a 49;14409
2010;3529401;Mauá;Mulheres;50 a 54;12073
2010;3529401;Mauá;Mulheres;55 a 59;9280
2010;3529401;Mauá;Mulheres;60 a 64;6735
2010;3529401;Mauá;Mulheres;65 a 69;4633
2010;3529401;Mauá;Mulheres;70 a 74;3431
2010;3529401;Mauá;Mulheres;75 a 79;2147
2010;3529401;Mauá;Mulheres;80 a 84;1342
2010;3529401;Mauá;Mulheres;85 a 89;557
2010;3529401;Mauá;Mulheres;90 e +;283
2010;3530607;Mogi das Cruzes;Homens;00 a 04;13918
2010;3530607;Mogi das Cruzes;Homens;05 a 09;15326
2010;3530607;Mogi das Cruzes;Homens;10 a 14;17560
2010;3530607;Mogi das Cruzes;Homens;15 a 19;16343
2010;3530607;Mogi das Cruzes;Homens;20 a 24;16687
2010;3530607;Mogi das Cruzes;Homens;25 a 29;16658
2010;3530607;Mogi das Cruzes;Homens;30 a 34;15861
2010;3530607;Mogi das Cruzes;Homens;35 a 39;14260
2010;3530607;Mogi das Cruzes;Homens;40 a 44;13281
2010;3530607;Mogi das Cruzes;Homens;45 a 49;12385
2010;3530607;Mogi das Cruzes;Homens;50 a 54;10708
2010;3530607;Mogi das Cruzes;Homens;55 a 59;8375
2010;3530607;Mogi das Cruzes;Homens;60 a 64;6115
2010;3530607;Mogi das Cruzes;Homens;65 a 69;4399
2010;3530607;Mogi das Cruzes;Homens;70 a 74;3217
2010;3530607;Mogi das Cruzes;Homens;75 a 79;1999
2010;3530607;Mogi das Cruzes;Homens;80 a 84;1081
2010;3530607;Mogi das Cruzes;Homens;85 a 89;490
2010;3530607;Mogi das Cruzes;Homens;90 e +;194
2010;3530607;Mogi das Cruzes;Mulheres;00 a 04;13491
2010;3530607;Mogi das Cruzes;Mulheres;05 a 09;14812
2010;3530607;Mogi das Cruzes;Mulheres;10 a 14;17127
2010;3530607;Mogi das Cruzes;Mulheres;15 a 19;16028
2010;3530607;Mogi das Cruzes;Mulheres;20 a 24;16944
2010;3530607;Mogi das Cruzes;Mulheres;25 a 29;17305
2010;3530607;Mogi das Cruzes;Mulheres;30 a 34;16633
2010;3530607;Mogi das Cruzes;Mulheres;35 a 39;15241
2010;3530607;Mogi das Cruzes;Mulheres;40 a 44;14516
2010;3530607;Mogi das Cruzes;Mulheres;45 a 49;13558
2010;3530607;Mogi das Cruzes;Mulheres;50 a 54;11708
2010;3530607;Mogi das Cruzes;Mulheres;55 a 59;9238
2010;3530607;Mogi das Cruzes;Mulheres;60 a 64;7191
2010;3530607;Mogi das Cruzes;Mulheres;65 a 69;5168
2010;3530607;Mogi das Cruzes;Mulheres;70 a 74;3987
2010;3530607;Mogi das Cruzes;Mulheres;75 a 79;2847
2010;3530607;Mogi das Cruzes;Mulheres;80 a 84;1817
2010;3530607;Mogi das Cruzes;Mulheres;85 a 89;896
2010;3530607;Mogi das Cruzes;Mulheres;90 e +;415
2010;3534401;Osasco;Homens;00 a 04;22836
2010;3534401;Osasco;Homens;05 a 09;24093
2010;3534401;Osasco;Homens;10 a 14;27759
2010;3534401;Osasco;Homens;15 a 19;26675
2010;3534401;Osasco;Homens;20 a 24;30446
2010;3534401;Osasco;Homens;25 a 29;31050
2010;3534401;Osasco;Homens;30 a 34;28788
2010;3534401;Osasco;Homens;35 a 39;25518
2010;3534401;Osasco;Homens;40 a 44;23709
2010;3534401;Osasco;Homens;45 a 49;20642
2010;3534401;Osasco;Homens;50 a 54;17763
2010;3534401;Osasco;Homens;55 a 59;13728
2010;3534401;Osasco;Homens;60 a 64;10018
2010;3534401;Osasco;Homens;65 a 69;6810
2010;3534401;Osasco;Homens;70 a 74;4860
2010;3534401;Osasco;Homens;75 a 79;3106
2010;3534401;Osasco;Homens;80 a 84;1719
2010;3534401;Osasco;Homens;85 a 89;660
2010;3534401;Osasco;Homens;90 e +;256
2010;3534401;Osasco;Mulheres;00 a 04;22290
2010;3534401;Osasco;Mulheres;05 a 09;23655
2010;3534401;Osasco;Mulheres;10 a 14;27402
2010;3534401;Osasco;Mulheres;15 a 19;26806
2010;3534401;Osasco;Mulheres;20 a 24;30622
2010;3534401;Osasco;Mulheres;25 a 29;32578
2010;3534401;Osasco;Mulheres;30 a 34;31164
2010;3534401;Osasco;Mulheres;35 a 39;27607
2010;3534401;Osasco;Mulheres;40 a 44;25997
2010;3534401;Osasco;Mulheres;45 a 49;23577
2010;3534401;Osasco;Mulheres;50 a 54;20571
2010;3534401;Osasco;Mulheres;55 a 59;16348
2010;3534401;Osasco;Mulheres;60 a 64;12612
2010;3534401;Osasco;Mulheres;65 a 69;8648
2010;3534401;Osasco;Mulheres;70 a 74;6761
2010;3534401;Osasco;Mulheres;75 a 79;4714
2010;3534401;Osasco;Mulheres;80 a 84;2944
2010;3534401;Osasco;Mulheres;85 a 89;1376
2010;3534401;Osasco;Mulheres;90 e +;632
2010;3539103;Pirapora do Bom Jesus;Homens;00 a 04;652
2010;3539103;Pirapora do Bom Jesus;Homens;05 a 09;775
2010;3539103;Pirapora do Bom Jesus;Homens;10 a 14;898
2010;3539103;Pirapora do Bom Jesus;Homens;15 a 19;746
2010;3539103;Pirapora do Bom Jesus;Homens;20 a 24;702
2010;3539103;Pirapora do Bom Jesus;Homens;25 a 29;630
2010;3539103;Pirapora do Bom Jesus;Homens;30 a 34;642
2010;3539103;Pirapora do Bom Jesus;Homens;35 a 39;594
2010;3539103;Pirapora do Bom Jesus;Homens;40 a 44;561
2010;3539103;Pirapora do Bom Jesus;Homens;45 a 49;431
2010;3539103;Pirapora do Bom Jesus;Homens;50 a 54;351
2010;3539103;Pirapora do Bom Jesus;Homens;55 a 59;267
2010;3539103;Pirapora do Bom Jesus;Homens;60 a 64;221
2010;3539103;Pirapora do Bom Jesus;Homens;65 a 69;141
2010;3539103;Pirapora do Bom Jesus;Homens;70 a 74;91
2010;3539103;Pirapora do Bom Jesus;Homens;75 a 79;61
2010;3539103;Pirapora do Bom Jesus;Homens;80 a 84;31
2010;3539103;Pirapora do Bom Jesus;Homens;85 a 89;17
2010;3539103;Pirapora do Bom Jesus;Homens;90 e +;7
2010;3539103;Pirapora do Bom Jesus;Mulheres;00 a 04;666
2010;3539103;Pirapora do Bom Jesus;Mulheres;05 a 09;712
2010;3539103;Pirapora do Bom Jesus;Mulheres;10 a 14;863
2010;3539103;Pirapora do Bom Jesus;Mulheres;15 a 19;734
2010;3539103;Pirapora do Bom Jesus;Mulheres;20 a 24;712
2010;3539103;Pirapora do Bom Jesus;Mulheres;25 a 29;679
2010;3539103;Pirapora do Bom Jesus;Mulheres;30 a 34;753
2010;3539103;Pirapora do Bom Jesus;Mulheres;35 a 39;578
2010;3539103;Pirapora do Bom Jesus;Mulheres;40 a 44;514
2010;3539103;Pirapora do Bom Jesus;Mulheres;45 a 49;467
2010;3539103;Pirapora do Bom Jesus;Mulheres;50 a 54;331
2010;3539103;Pirapora do Bom Jesus;Mulheres;55 a 59;298
2010;3539103;Pirapora do Bom Jesus;Mulheres;60 a 64;203
2010;3539103;Pirapora do Bom Jesus;Mulheres;65 a 69;154
2010;3539103;Pirapora do Bom Jesus;Mulheres;70 a 74;98
2010;3539103;Pirapora do Bom Jesus;Mulheres;75 a 79;70
2010;3539103;Pirapora do Bom Jesus;Mulheres;80 a 84;41
2010;3539103;Pirapora do Bom Jesus;Mulheres;85 a 89;27
2010;3539103;Pirapora do Bom Jesus;Mulheres;90 e +;15
2010;3539806;Poá;Homens;00 a 04;3917
2010;3539806;Poá;Homens;05 a 09;4126
2010;3539806;Poá;Homens;10 a 14;4879
2010;3539806;Poá;Homens;15 a 19;4702
2010;3539806;Poá;Homens;20 a 24;4824
2010;3539806;Poá;Homens;25 a 29;4672
2010;3539806;Poá;Homens;30 a 34;4362
2010;3539806;Poá;Homens;35 a 39;3921
2010;3539806;Poá;Homens;40 a 44;3631
2010;3539806;Poá;Homens;45 a 49;3220
2010;3539806;Poá;Homens;50 a 54;2871
2010;3539806;Poá;Homens;55 a 59;2214
2010;3539806;Poá;Homens;60 a 64;1594
